GivenName	Surname	Birthday	bloomfilter	uid
Randolph	Miller	1/18/1971	1000001010001000010000011000100010000100100010000000000100000000010000010010000101000110000000100000000000010010010010100000000000001000000000000000010100000011000100001000100101100011000000000000000000100101000100000010001100001000000001010100000100100000000000000001001000010010000000100100000100000011000000100000100111000000001000001100010000000000110000100000000001000000001011100000000001010000100111100000011000000011001010100001000100100010001000010100110000010000000001001000000000100011000001010000000100011000000010110000000000000000000010000000000000000000000001100011010000001001000000000000000000100010000000000000000000000000000000000000000000000110010000101010010010000100000100000000000010000010000010111101010000000111000000011100001100000001000110000000010000000000100000010010000000000000100000000100000000000100011000000100001100010001001001000100000000000000000000010010000010000000010010010100000001010000000000000000001000000000000110000000100010010000001000111000000000100001000100011101000000000000	20835
Jack	Gore	5/16/1969	0001000011000000000011000010000000000000100010000000000100000001001000000000001000000001000010100001000000100010001000000000000000000000000000000000110000000010000000000001000000000001000100000000100000001000000100100000001000000000000001000000000001000000000000000100000000000000010000010100000010000000000000100100010010000000000000100000000010000000000000000000000100000000000001000000001010010000000101000000001000000000001001000000000010001001000000000000000000001000000000000100001000100000000000111000000001001000100000110000011010000000000000000000110001000100000000100010001000010100010000000000001011001000001001000100000000000100000000000000100000000001001000000100000000010000000000000000000100000000010000000001000100000011000000000110000000000101100000001000011110000000000000010100000100000000010010000000100010001100001000000000100010010000001000000100101000001000100000001000000000000100010110000000100000000000000000000001000010000000000000000001010000010011000000000000100000010000000000101001000000000000	13658
Matthew	Benavides	9/26/1941	1001000000100100001000001010100000100100100010010010000110000000100010101100100000000001100111100000000001000010100000000000000000010010001000000000100001000101100000110000010011001011001001010000010001000000100000010010001010001110000110000100010000000001000001000001000001000010100100000110001100000000101100010000010011000000010100010000101010000001001100000000010000000000001100000000000100010001000001101010000100000000000111001110001010001000000000101100100000001000000001000001000100101010010001010100000000001000010000100001000101110000010100000000000000000010001000000010000100100000100000100000000011101001000000001000000000000000000001010100000010000100011010000000000001000001000010100100000100000000000001000000100010010111000000000111010100001001000000000010011000010000110000010110000100001000100000100001000000001010001000100100010000000000100000000100000100000000000000000001001000000000010010000100101000100000000000000001010000000000100000000001101000011000000001110000000100000000010010000000001000100011	68451
Nicholas	Baker	3/15/1975	0000011000001000000100010010000010000000100000001010001100000000001000000010000001001110000010100001000110000010001100000000000000000000000010101000010001000001011000001100000001100111000011001010010000000110000000001011001100000000000000000001000100001100001001000011000001001100001000100100100000000010010000100000000010000101001000000001100001000010010000000000000000000010000000101000100001000000000010000110000000000100111000010000000000000001000100000010000110000000000011000000000000100010010001010001010100000100000010100000000010010000000010000000100010000110000100110000000100000000010000100010000101000100010000000100000001000101000010100000001000011000010000010100001000010110000010110000010000000010000000001000000000100111000100000100100000000001000000000000000000000000000000010000000000000001000000000100000000000010001000000000000001010011000000100100001010100000000100100001000100100000011000010000010000010000000000110000011000000000101000000000000011010010000000000000000000000001000000011101000000001000	19596
Misty	McCarter	10/3/1946	0000000010100000010100010000000000000100100100001000000101011000000000001010110000000100000001101101100000000010001000111000010000000000000010000000000011000010110001000000000001100101010000000011010000000000100100000010001010100100000010000000010010010010000000110010001000000010000010000100100000000010010110110001100111000000000000000100101010100010100000110000000000000000010001100000001001010000000000000100001100100000000010000000010100000000000000011100000100110000000001101010000000100101000001110000000000000001010110101001100000010100000000010100000000100000000000000000000000111000000110000010100000001010000010000000000000000000000000100100100000001000010000000000010000000100000000000000001000010010000010100001000001000011011100010100100100000001010010000010001000000001000000010100000000010010100001000001000000000010001000000100000010010000000000000100000000000000000000010000000000100000010110000000000000000000000000000010000000001010001010010001011000010000001000011000000000000000010110101001010000001010	1975
Henry	Savage	2/5/1944	0000110000000100001000000100000100010000100000010000100100100001111001000110000100010001000010100000000000100010001000000000000000010010001010000010110010000000000000010000000000000001000100000000010000000000101001000010001100100110100000000100010100001000000000000001010001000000101100000100000000000011000000110000010010001000010000000000101100000000000001000000001000000100000000000011000000000000001001000000000000000000000000000001000000000011000000100000000100000000010000001000001100100000000000010000101000000000010001100010000010010010000000011000101100001000001000001010010000000010000000010100000001000000010000100000000000001101100001000100000011000001110000110000100000010001000000000010000000000110000000000010101000001011010000000100010000000001000001000000000010010000000000010000000101000000100000000001000100000000001001001000111100000000000010000100000100010000001010000101001000000000010010000100000000000000000001001000000000000000110000100000100000010000000000001000000100001000000000001001000100100000	49568
Morton	Rollins	7/17/2002	1000000000100100000001001100000000000100000010000100000000000001000000010000010001100010000100000001000000001010000100000010010000001001101000000001000000000010010100000000010000010011000000000010000000010000000100001000001010100000010001000100000100000000100001010001001010000010010000000101000100101000010000000000011011100001000000000100001010011001111001100000000000000000001000100000001100000100000000000000000100000000000110000100000000001010000000101001000000000000000100101000000000100110010000011001000001000001000000110010110000001110000110100001010011001000000000010000000000100110100010100000001000000000001000000100011010000000000000010000000000000000000010000000001011001100000000000100000000000001000000000010100000000100000000001100010000000000001000000011001001000000010110010000000001000000110000100100010011010010000000000000010000000000000000010000000100111010000000010000000000000001110010100000000000000000100100000100001000000010000010100010000000010010000001000000000110000001010000000001110101001010	89761
Keven	Sims	11/1/1986	0000010001000100000000000100000010001010100000000000000100000000010010000000110001000000000000100100101010000010000110000100110000010001000010000000000101000000010000010000000000000101011000001010001000000010100000000000001000001000010001000000000000110000001001000001000100000000101000000100010001000000011000000000001010100000110001000000000100000000100000000100000000000000001000000000000000000000000100000010010000000000000010000000010000000000000001000000100010000000000010100000000000100000100000010000000000010000010000100001000001000000001000000001000010100100011000000000000100000000100000001000000000000000000000000000000011001000100000000000000000000000010000010000011000000001000001001010000000000000000000000000001000000011001010000100010000000001010100000000000000000011101100010100100001010000000000000000000010000000001000010000101000000110001000000100000100010010000000000000000000000000010010000100000000010000000000001000100000000010000000001001000000110000001000000100000100100000100000010000010000000010	77287
Ashlee	Fyfe	1/22/1990	0010010000010100000001000010100111000000100010000000001100000000000000000100001000101000000000100000000000110010000001000100000000010000000000000000001101010000000000000000000101000001000001000000000000000010000000000000001000100000101000000000010100101010000000000000000001101001000000000100000000000010001000100000010110101000001000001000001000100101001000010001011000000001010000000000100100101000100100010000011000010000000000000101010000101010000100010010000101000000001010001000000100110000000100010000100000010100000000100000000000000000000000000001001000000000000001000000110000000110000000100000000010000010000000010000000000000000000000101000000101010000101010101000100011001000010000010110000001100000000000000000000000000111000000000100000100000001001001000000010000000000000000010010000000000000000100000001001110000000001000000000001110100000001000000100000000010100000000000001000010000001010000100010001000000000001000000000001000000000101100101000000000010010000001000000000000000000000000001100000000001000	5450
Emily	Katz	7/1/1954	0010000010001100010000001000000010000000110000000000100100000000010000000001000100010100000000100010000000110011001000100010000000000001000100000001000100000000000000000100001001000101010101001000000000000001000000000010001000000000000000010000000000100000000000000001000010000000000000000100001000001011010010000100101010000000000000000100000001000000100000000100000000001000000010100001000100000000000000000000011010000000000011001010000000010001100000000000100010010100000000001100000000100000100000010000000010010100000000100000000000000000000000010100001000000000010000100000000100000000010000000011001000000010000000000000000000000000100000010000000010000000000000000000001000100100000001000010000000000000000010110010000000000011010001010101000000000001000000000000010000100000010010010010000000000000000000000000100000010010101001000000001000000000101001000100000000000000000000100000000000001001110000000000001000000000000000000000000010000000000010000000000000010000000000000100000010000000000000000000000000011000	95560
Jeffrey	Aguirre	4/1/1955	0000000010000000000001000000010010000000110000010000001100000010000100010000000100000000011000101000000011100110000000000000000100010000011010000001010110000000000010000000000000000001001000001000000100000000000000100000101000100100000000000000000000110000000000100000000001000000011010000100000000001000000010000000010010010000000000101000001000110000000000000000000110000000010000000000000100000000001001001100011101000000001000000001000000000000000000000000000000100100000000000100101000100000100000110001011101010000000000110000001000000001000000111010000000000010001001000000000110000000000000000110010101000000000000000010000000000100000000011000000100000000000000100001000000000000010010010000000000000100010000101010000000000011000000001110100100000001100000000000101100000000000000010010000100000000110000011100000010000000001000001000001010110001001001000100001000100000000011100000100001000001010010010000000100100100000100110011101010000001100010000100010000010000000000000100000001000000000000100001000010010010	80997
Billie	Quinn	7/2/1966	0000100011100101010000001000000100000000100010000000000100000010010000010101000001100010000000100000100000110010000100110110010000001001000010000010100000010000000100000000010100000001010000000000100000000001000100000000001000100000000000000000100100101011100000000000100000000000001010000100010000001000000000000000010010001000000000010110001000001000100000000000000000100000000010000000000100000000100000100000110000000000001010000100000010000010000000000001000000000000000100101001000000101010000000010000001000000000000000100000000001000000100000100000000000000000000000000000000000000100000000110000010000000000000000000000010100000000000000010000010001100000100010100000010001001100000100100110000000000100100000000000001000000011001000000100010001000101011010000000000011000000000010010100000100000000010000100000010001010110001000100000000010010000000000000100100100000001001100010011110010000000010010000000010100000000000000000000001010000010000110100001000000010000001001000000000000010001000000000000000010001010	83878
Erik	Hughes	12/8/1975	0000000000001000000000110010000100100010100010001010101100000000010000000111000010000100000010101010000010101011000000000100000010010010000000000001110100000101000000001001000001100011000000000010010001000100000000000010001000000000000000000000011000000000000100000100000001000000100000100110001000000001000000000000000011001000100000010000110000001000001100000100000001010000000000000000000101000000000010000100000000000001010010010000000000001000000000000000100010000000000001001010000000100000000001010000000101000000110000111000000000000000000000000010000100110000011000100000000000000000000001000000000000100000000000000000010100000000000000000000000001100000100000100011001000000000000010010010000000000010000001001111010000000111000001001101101010010001000010000000010000000000001000010000100000000000000001000001100000000000001000000010100000010001000000101100000010100000000000000001001010000000010000010000000000010000000000110101000000000000000000100001011010010000000000000000000001000000001000000101000000100010	8333
Matthew	Waller	11/26/1948	0001010000100000010001111000100010000010100010000000000100000000010000011010000001000101000000100100000000000010100000000000000000011010001000000000100100000100100100100000010101000001001001000000010001010000100100010110001010000100000000000000000000100000000001000000100001000000100000010100001000000000101100010000010110000000000000001100101001000000110000000000000100000000010001000000000101010000100100000000010100000000000111001111101100101010000000011100000000001000000001010000000000101010010001010100000000010000010000100000000100100000000010000000000000000000111000100000011100111000000000101000000010001000000000001000000000000000000000010100000010000000001010001000000001000000000000100100100100000010000001010000100001000011000000000110000000000001000000000010001000000000110000010110000000001010100000000001001000001010001010101000011100010000101000000100010000010000000000010001001000110010010010000011111000100000000000000000010000000000000000000001000000010000000011100100000000000101010110000001000000100011	4564
Brian	Gibbs	7/22/1962	0000100001100100000000011000000100000010100010000000000100001010010000100100000110000000000000100000000000100010000000000110000000000001100001010000100000000000000000000001000000110001000000000000100000010000000000001001001100001000000000010000001010001000011001001000001001000010000010000110001100001001010000100000110010001000001100000100001000001000000000110000000100010000000000000000000100000100010000000000101010000001001000000100000010000100000000100000010000000010000000001000101000100011000000010000100001000000010000101010000000000001000000010001100000000000000000000000010000000100000000100100000000000010010000010000010101000001000000010000000001100000100010101000100001000100001000100110000000000000000000000000000000000011000100000100010010010101000001000001000011000000000000010000000000000100000000001000010010010110001000000000100011010001000000110100100000000000000001010011001000010001010000000000100000000000000000010000000000000000000110100000000000010010000001000000001100000001000000001000100000001000	97629
David	Willingham	6/28/1986	0001100000000100011000001000000000000000100010010000000100000000011000010100000001001000100100100000100001110010000000101100010001011000101010000001000100000001100100000100010011011011010000000000000000000011000100000000001000000010000000010000100110010100001100000001000001000000000110000110000001000000010000000000110011100000101010000000011100000000101000010001000101100000001110000000010100010000000100000000000000001000000011000101000000000110000100100001100011001000000110101000000110100100000001010000000010000000100000100001010100110000100000110000010100000000000000010010000100010000100100100000000010000000000100000000010001001000110000000000000000100000001010000011010001001100000011000110000101000000000100000111110000000111100000001100011000010001011000000000010000000011110010010100010100000010100000101000010001001000001000000000000010000001000000000100000100100000000000000000000100001000110010010000100000000000000000000000000000000010101100100000000000010000001001010000000000000001000000000000110000001000	10426
George	Glover	3/2/1962	0000100001000000000000010000000100001000100010000000000110001010000000000110110001001100000000100000000000100010001100100000000010000001000000000000000001000000001000100000000101000001000000000010100000010000100000001010001100000000000001001010000000000100001000000010000000000010000000000100100000000000010000000001010010001000000110000000001000000010000001000000000000000000000000000001001101000100000000100000000000001000001010000101000000001000000001000100000000000000000001001000000000110000110001010001000000000000000010110010010000010010000000000000010001000000000000101010010001000100000000110010100000000010011000000110000000000100010101000000000001000000110110101000100001000100001000000110010000000010000001000000001010000011000100001100000000000101000000010001000010001000010010110000101000000100000000000000000010010110001010001000100110010010000000000100100000000100000100000000000010000001010000000000000000010000000000000000010010000000100000110001000000110010001001000001000110000000000000000001110000001000	71912
Annette	Hopper	6/7/1982	0001000010000101000001011000000100000000100010001000010100000000000100001010001100000101000000100001000000000010000101010010000000001001000010000000000000000000000000100000000101010001100101100010000100010000000000001000001100101100000100000001100000000000010000100000000001000011000000000100010100001011111000000000100010100001100000000110001110100000000000000000010000000000000001100000000001110100000000101100010010010001010001000000001000000000000010000001010010001000101011000000000000100011000001010000000000000001000000100000000000000000000000000011000000000000010010000100000000010100000000100000000010010000000000000000000001000010100000110000010010110100011000000000000000010010001000001000000100000010100000001001100000000011000100000110000100000011010000000000000000010011000000010100000000000010100000000000001000011010001000000001100000010100000000000100000100001000000000000000000000100001010010100000100000000000000000000000010010000000000110000100000000010010000100100000110100000001010011000001110000000010	25699
Samantha	Shoemake	2/1/1987	0000010000000100000000000010000110010000100000000000001100000000001000001101000100000000000001100000000000110010100000001001000000100010000000101010000101010100010000000000000000000001000001001110000000000010000000011000101000001000100000000000100100101000001101010000000001001000101000100100000000000001010100000100110010101000100010000001000100000000001001000000000100101000001000110011110000000000000000010010010000001001010100000000000100001010000100000010010110000000010010001000001000100111110000010100000000010000000000100000000010100000000000000100010000000100000100100000010110000000000000100010000010000000000000000000000001001000100000100000000011010001110000110000001000010000000000000010000011000100000000000100000000100011000100001100001000000001000001000000000000010011010010010000000000000000000010001001000000000011001101000000011010000010001000000100000100010000000000000001000101000000110010000010010000100000000000000000001000000000101100100000000000010010000000001000000000001001001000000101000000100001	89066
Jackie	Guzman	11/30/1947	0001010100001000000110000000000010000110100010010000010101000010001000011010100100000000000001101101000000100011100000000000001000100010000010000001100100110110000000000100000000000101001000000000011000000001100010100000001000001100000000000000010001110010001000000000000000000000111000000100000000000001000010010011110010000000000000100000101010000000000000100000000100000000010001000010100000000000010100101000010000100001000000000000000100000000100000001000010000101000001000000000001000100011010000111100000001010000010000100000001000100100100000000000000000000000010000001010010000010000010000011100000000001000000000000000000000000000000000000100000000000000000001000000000000010000000100000000000100000010010001000101100100000011010000001100000001010001000010001010111000000001100000010000000000000010000010010001100110000010001000000100011000010000001000000100000000110001000100011001001001000000010010000000010111100000000000010001000010001000101100000001010000010011010000000100000000000001000010000001000000000000	29446
Jenna	Silver	11/6/1997	0011010000001100010000010010000010000010100010000010001100000000010000000010000101000100000000100100000000110010000101100000000000100001000000000000010101000001000000011000000001100001001000000010001000000111100000100010101000101001100000000000000000100000000000000101000100001000111000100100010001000000000000001000010110000000010000000110001000100000100001010000010100010000000011000000000101110000000010100000011000000000000011000000000100000010000101010110000100001000000001001000000000110000000001010100000001010000000000100000001000000000001000000000000000000000010000100000110000001000000000101000000011000001000000000000100000000000000000010000000000000100001000000000000010000101000000000000000100000010100000001100001000000011001000001110010000001001000000000000001000000000100000010110000000000000000010100000000010001010001000000000101100010000001000000100000100010000000000010000000000000000010000000101100100000000100000000001000010000000100000001001010000110010000001000100000100000000100100000101000000000000	54203
Steven	Ramirez	6/30/1937	0001000010000100010100000010000000000100100000000000100101000000001011001000000101000000010001101100000011000010000000111001000000110001000010000000000001000000101100010100100000000101000000000010000100010000000000000010001001100000000001000100110001010000000100000001000000000010100000000100000000000010000010000001001010000000010001000000000010000000001000000000000000100000011000000000100000010000000000000100001000100000001011010000010100000000000001000000000100111000001000000100001000101111000000110100000100001000010000110111000000000110000000000100010000101000000000000000010010010010000000000000000010000010000000100000000000000100000000000000000100001000011000001000000000000001000000001000000110000010010010000111101000000011000010011100010100010001000100000000000101000000110000010100000001010010100010000000000010011010001000010100110000000000000000000100001100000000000001010000000010100000011110000100110001000000000100000000100010001000100010000001000000110110000000010000000100000001000010101001010100000000	85184
Sharon	Smith	8/21/1997	0000000010001000000000000000000010000000100010000001000100000001001010000000010100100000000001100000000000010010000101100001000000100010000000000000010101010001010000001000000000100001000000000001000000000100000100010010001000001000110010000000100000100000100011000000001010000000000000100100000000000010000101001000010011100000000010000000011000000000001000110000010101000000001010000000010100100000000010010000011000001000000000000100000100001010001000000000000100010000000000010000001000101010000000010100000000010000000000101000000010001000000000000001000010000000000000100000110110000001100010100000000010000010000010000000010110000000100000001000000010000000000010000000000011000000000000000100000011000001000110001101010000000111000000011100001000000001000000000000000001000000010000010000100001000000100010000001000000000010001000000000001010010001101000000100000000000010000000000010000001000000110000000000010000000000100100001000001000000000101100110000010100010010000001001000001010000000000000001000000000000101	11323
Kelly	Holden	5/31/1987	0000010000000100010000001000000010000000100000000000000100000000000000010010000101000110001011100000001000000010001010000000100000101001000110000000000100000000010100011000000000000111110001001010000000001000000100001010101000000000000000010000010100111001001000000001100001000000100000000100000000100000011000100000001011100001110000010000000100100000110000000000000000000000000000101000000000000001001000000010010000100000010010001000010100000010000000000000000010000000010010000000000000100000000000110100000000010100000000100010100011010000010010000100101001000100000000000000010100000000100000100010000001000000000000000000000000000100100000100000000000010001010000010000011000010001000000010000000000000010000000010100000001010011010110001100010000001001000000000000000000000111010000010000000000000000110010000100000000000011101000000000001000100010001000000110100100000000000000000000000000000000011011000110000000000000000000000000011000001100000000000000000100011011000100010101010100010001000010001001000000101000	46408
Barbara	Doss	8/19/2002	1000000000000000000001000000000010000000100010000100000110000100001000000000000000000100000100100000000000001010010000000000000000000000100000010001100001000001000100000100000001000101000001010001000000110000000100001010001000000000000100000100000000000000010000000000001010000010000011000100000000000000000000000000111011100100100000000100011000000001001001100000000001000000000000000000010100000100000000100100100000000000001100000100000010000000000000000000000100010000000000000001000000100000000000010001010001101001000000110000000000100000010111000000000000000000000000010100000000000000000011100000000000000010000010000000001100000001000011000000100000000000010010000000011001000000000010100100010011000000000000100101010000000111000000000100001010000001000000000000000011000000100100010000000000010000100000000000000000011000001000000000000101000001000001000100000000110000010000011010000100100001010000000000001001000000000000001100000000000000001000010010000000010011000001011000000100000000100100001000110001000001	69257
Deana	Tyrell	10/7/1953	0011110010100100001100001000000001000100110000001010000101000100001000010000000101000000000000101000000000000010000001000010000000001001000000000000000001000001000100000000000001100001100001001010100000000100000100000010001000001000000000000000000000000000000000101000000000000001000010000100001100001001001110100000100011000000000000010100000000100000100100000000000000000000010000100000000100000001000001000010000000000001000011001010110000000010000000001000010100100100000000010110010101100111000000010000000000001101010000100000010100010000111000000000010000100000000000010000000100000000110100100000100001000001000100001000000000000110000000010000000000000101000000000000000000000100000000001000000000000000110000000010010000010011100010000100000000001101000000000000000100000011000000010000000000010000000000100000000000010010001100001100000000000010100010000100001000000000010001110000000000000001011011010000000000000000000000000000010010000000100110000001000000011001000010010000000000000001000000100011001000000010	86017
Donald	Fergus	9/20/1974	0010100000001000010100010000100101001100100010100010100111000000011010010010001001110100000100101000000000100010010010000000000000000000100000000001010001000001010000001000000001100001000100010100000000100100000011000010001000000000001100000100010000000000000000000000101010000010000000100100000000000001000010000100010010000001100000000000001010000101001001000000000100000000011000001000000101000000001011001000001000000000000000001101100000010001000000000000000000000000000001000001000000100001000011110000000000001000000000110000010000001000110100000000001000000000100000111000000000000010100100100000000001000001010100000000000000000000000001100000000010000100001010000000010001000000000000010100000010000010000000001000000000000011110001000110000000001001000000010000100001001110110000010010001000000000000000110000001010001000001010000100000000010001000001000110001000100100000000010010000011000010110010010000000000110000100100010000000000000001100000100001001000011001000001000000010000010000000000000001000000000000	47395
Sylvia	Orlando	9/16/1993	0011000010000000001000010000000001000000110000000100000110000100001001010000001100000000000101100000000000000010010011000001000000010100000000000000000001000000000000000000000100010011001000010000000000110000010000000001001001001010100111000000001000000000000001000001001000000011000000010100000000010011000100001000100010000000000000100000100010000000001101010000010000000000000000010000001000110000000000000000101000000001100001010000010000001011011000000000010100001000000000010001101000110111000000010101000000000000010000110100010100000000010000000000010011001000000000000000100010000110100000100100000010000100001001000100100001000011000001000000000000000001001000000000010010000001000010000000000110000000000000000100100000000011000001000110000000000001000100000000010001000000100000010100100100000001010010000000000000001100011100001000000100000001000001010101001010001000000000010010010010010000010000000100110000000001000000000000000000000000000100000000100001010010000000011000000000010111100000110000001000000001	84318
Delia	Daniel	4/12/1945	0000100000001001000000010000000100000000100000000000001100000100001000000100010110001100000000100001000010101010000000000000000000000000000000000001000000000001000010010000010001010001101010000000011000000000100000000011101000001100000000000001001100000000001000000100000000000100001010000100000000000001001000010000100011001000000000010000101000100000000000000000000010100000000000000000000000000001000000000110000100100101000010001000000000000000000000000000010000000000000100001000100000100011100000010001000101100000010001100100010000011000110001110000000000000000000000010100000100000000100100010100001000000000000100000000010001000000000001000100000001000001100000100000000000001100000110010010000001000000000000001000000000010011100000000100100011001001000010000000000010000010100010010000100000010001000001000001000000001000001000000010000000000000000000010100000100100000000100000000000000010000011011010001011100000000000000100000010000000000000100100100000000011001000001000000000001000001000000000000000000001000	5562
Estelle	Andrews	9/6/1943	0011000010000000011000001010100001100100110000000000000110000100000010011000000101000000000010100110000000000011000000010000000000001000000000000001000001000000100100000000010100010001100000110000010001001000100100000010001000001101000101000000010000000000000000000100000000000011101000000100000000000001000101110000100010000000000000001000101010100000101100000000000000010000001000000000000000110000100101001100001000000001000111001001000000100010001000001110110000001000000001010001011000100111000000010000000000001000110000110001000100000100010000000000000000000000000000000000010000010000100000000000100010100010000000001000000000010110000011000100000000001001011000001000001000000000000000100000000100000010010001000111010000010011000001000101000100001001001000000000010100000000101000011110000001000010000000000001100000101100001100001000000100000000000000100101001000000000000000000000000000100000011011000101100100000000100000000001000010000000001100000000111000010011000011001000010000000001000000100001010000000000	42320
James	Hill	3/24/1980	0010000000000001010000001010000000100001100010001000000100000000010001010000000001000000000010100001000000110010000000111000000000001000000000000100000001010011000110000000000100000001001000000000000001010001000100000000001000000000000000000000110001000000000100100010000000000000110010000100100000000000010000000000010010100000100000000010001100000011101100000000000110100000011010001100000100001000000100010000000100000000000010000101010000010010000000000000000010001000000010001000000100100100100000110001000101000100000010100000101000010000000000100000011000000000000000010010000000000000010000100010000000101001000001000000000000000000100000000000000100000000000010000001000001000100100000000100000000100000010001000000000100000011010000000100000010000001100000001000001000000001000010010000000000000000010000000001100010000011001000000000000010000000000000000100000100000000000000000000000000100001010010000100000000000000000000000001001010010000001000000100000010010100000001000000100000000001000000000000000000001100	59175
Neal	McDonald	9/16/1982	0011000000000001011000000000000100100000100010011010010110000000011100000010001001100000000000100000001100000010010000000000000000000000000010000000100001000001010010000000000000000001000000010010001000110000000000001000001100000000000100000001000000000000000000100000101010000010000000000100000000000000010000100000000010111001100000000000001111100000101000000000010100000000010000011000000000010100001000010000000000000001000011000000000000000001000000001000000010001000100010000001010000100000010000010000000000000000000110111000000100011000010000000010000000000000100000000000000000000000000000100000100011000001000000001000000001000000100001000000000010100101001000000000010000000011000000100010100110011000000000000000010000100011110000000110000000001001000010000000000000000111100000010101000100000000000000100000001000011000001010000011100010010001000001000110000100001000000000000010000000000011110010000000100000010000100100001000000000000000100000100000000000010010000010000000010100010000000000100000100100000000	55939
William	Barrow	6/24/1952	0001010000000000010100011000000010000001110110000000001100000001011000010000000101000100000000100000001001010010000000101000000000001000000000000000000100000000000110000000010000010101001000001001000000010001000100001101001000000100100000000000101100010000100100000001000000000110001010000100000001001000000010000000010010000100000000000001001000000000101000100001000010100010011010001000000100010100000000100000100100100000000011000101010000000010000000100010000001001100000100001100100000100100100000010001010100000000000000100000010000100000000000110010010000011000000000010000000000010000000010100100000011000100000011000000010001000000000010000000000000000000011010100001000011001100100010000100000100000001100000100010000000000011000000001100000000001001000010000000000101010000010010010101000000000000100100000000100000011000001001000001000011000001000001010100000100000000010000100010000100110001010010000100100100100100100000000000000000000000001000110100001000010010000001001000000110000001000000011000100000001000	1131
Dennis	Bullard	4/21/1953	0000100000101100000000001000000011000000110010000000100100000100001000010100000101001000000000100100000000000010001100000000000000001000000000000000000110000100000111110000000000000001001010001001010000000000000100000101001000100001000000000000000000101000000100000001000010001101100011000100010000000010001111000000010011000101010000010010001000000000100100110000000010001000000010001000000100000001000001100011010101000100101010010100000000100010001000000000000000100100000000010110000100101110100001010001000100010100000000100010010010010000111000100000000011000010000000010000000101010001010110100100000100001100000110000100000000000011000000100000000000000000000010000000100001000101000000000100000001000000100100110010010000010011101000000101010000000001000000000000000000000010000010010100000000100001100000000000000000000000001100001000001000000011001000000100001110000000000101101000000000000001010000010100100000000000000000000000010010000000001000010100010101011000001001001010000100000001000000101010000000000000	72821
Anthony	Lewis	12/19/1993	0000000000000010000001000000100101000000100000000000000110000110010001000100000110100100000000100000000000100010001001000100000000010010000000000000000011000000010001000000010100010001000001010000000000000000010000011000001001001000100100000000000010000000000001010100000011000001000000100100000001010011000100000000110010001000000000000000101010000000001101010101010000000000000000110000000000100000100100000000000001010001010110000001010000101010000100000100010000000000001001011001000000100111000000010000000001000000010000100100100100101000010000010001000000100000000000000000110000010100000000100000000000001000001000001000000000000010000001100000000011010000100000101000000010010000000000100010000010000000000001100000000000000011001100000100100000000001000110000000000001000010111000010010100000000000010011001000001000001001001100001010100110000001000000000100000000000000000000000000000011000000110000100000000000010000100100000000000000000000000100100000010000010000000000000000000001000011000000100000101000000011	57846
Thelma	Sine	9/13/1990	0000001000010001000000000010100100000000100010000000001110000000000100001000000000000000001000100000000000000010100001000000000010010010000000000000100001000100000000000000000000000001110000010000011000000010000000011010001100000000101101100000000100000010000001000010000101001000101000000100100001000000011100000000010010000000000010000000000010100011001000010001010000000000000000010000000000101000100000000000000000000000000000001010010000001010000100000011000100000000010010000001000100100011010000010100000000000100000010100001000000110000011000000000001000100000001000000000100000000000100000100010000000000000000000000000000000000000000001000000000010000001000000000000000010000000000000000000000000100000000000000000000000000011101100100110010000001001001000000000010000000010110000010011000000000000000100100010010101001010001000000011010000010000000000000100000100010000100000000001001010000001011011000000000000100000000000001000000000000000100000001000000000010001100000000000000000000010100001000100000111101001	18898
Diane	Bissette	8/14/2003	1001100000000001000001010101000101000000100010010000000000010100001100001000010100000101000101000000000000000010001000010000000010000000110000000000000010000001000011100000000100010101101100000000000000000100000010000001001100001100000100000100001000001000000001000000000000000001000011001100000000000001101110000000111011100000000000000000011110001001001101010000010011100000110000000000010100000001000000001000000100000101000000000100001010000010100000000000010000001000000000010000100000100111100000010011000101000001000000000100010010000000100100100000000000000000010000010010000000010000000111100100000001001000000100000000000001000011000100111000100000000000010010000000000101000000000010000100000000000010000000110101111000000101101000010110001100010000000100000000000001000010000100100000100000000010110000000000000000000000000100101000000000010001000000011000000000011000010100000000010000110000010000010000000100100000000001000100010000000000001100000110010000010010000011101000100000000001000011100000010000000001	8466
Francisco	Ambriz	1/8/1975	0000011000001000000100000000000010000010100000001010001110001000011000100000000100000000100000100000001010100110011000001000000000000000000000001000010110000001000101001001000010100011000000000010000000000100001001010010001000001010011000000000100000100100001100000000000000000100000000101111001000000001000000010000100011100000000000000000110000100000001000010000000101110010001000001000000100000000000010000100011000001001111101010000000000000010010000000000010110000010000000000000101000100111000000010000000101111010000000101000110000000001000000000010010000000010001000100010100100001000000000011000000000001000000000000010010001000000001000100000000000000000010000100000001000000100000110010000001000000100100000101101011100000111001000000100101000011001000110000000000000100000100000010000000100100000100001101000100000000000001000000000011000100001001000101100000000100000000001000000010000000001011010010000100011000000000000110000000000000100000100000000011010010000010000010010000100000001100000101100000000000000	6284
