GivenName	Surname	Birthday	bloomfilter	uid
Regina	Russell	5/30/1979	0000000010101000000100001010000000000100100000000010000111010110000000010000100011000100000011101000000000000010001000000000000000001000000011010001010000000011000101001100000100100111100000000001001100001100100100000010001100000000001000000000011100010000111000000000000000000000001001100100000000000000000010100000000010000000001000001000000000100000100000100000000000000000110000000000110000000011010010100000001000100000000010001001000010111010100000000001000000000000001000000100000000100011010010110000000000000000000000100000000010000100000000000000100000000000000000101010011000000000100111100000000001000011001010000001010000000101000000000000100000000101000000000000000000010000000010000000000000000010010001101100000000000011000000000110010010011001101000000000010100000000100000010000100000000110110010100000010001000000011000000100000000000000000000001100101100000000010100010000000010000000011011010000000000010100000000010000000010001000101000010001010000010001000010001000100000001001000010101101000000000001	36354
James	McLendon	3/2/1992	0010000000000100001000000010100100100000100010000000000100000000000100000100000000100000000010100001000000110010010001001000000000000000001000000100000000010010110000010000000100000001000000000011000001110000000000001000001000000000100001000000110000000000000110100011001010000010110000000100100000000000010000000000010010001000010000000000001000000010101100010000010100100000001000001000000100100100100100000000001000001000000010000101000000110010001000000001001100001000000000001000000000110100000000110000000001000000000110111000101000011000000000000000010000000000000000000010110000000000010000100010100000101001000000000000000000000000100000001000000001000001100010101000010011000001000000000110000010010000010001000100000100000011110000000100010000000001000010001000011001000000110000010010000000011000000000000000000010010110001001000010000100000001100001100100000100000000000000000010000001000001110010000100000000000000100100000001000010000000000000100000100010010010000001001000000100000000000000000000100000001100	96646
Jessica	Brewster	12/27/1969	0000011011000100010010011010000100100000100010000000000100001101000000101110000010100100000010100101000000100110000000010011000000000001000000000000000001000000110000000100010001101001000000000000111001001010000001100000101000000000000000000000010000000000001000000100000100000010111001000100000011001001000000000100010110001000000001000100001000100000000100000000000100000000000001000000010101010000000000000100001001000010001110000100000110000000000001011100000000000000000001001100001000100000000001010000000001000001000000100001001100010101001000010100000000000100000000000000001000011100010001100000000000100010001000001000000000000110000000010000100001001000110010100000000001000100000000110110001000000010010001100001000001010111001000001110100100000101101010000000001110000000001000011010000000000010010011001000000010010110001000000010100010010000000000100100101000000000010000011000000000100000010110000000100000000000000000000001000010000000001010101000010000010010000001000100100001000000110100100001010000000001	58715
Barry	Graham	9/1/1938	0000000000000000010000000100000010100000100000010100000110000000001001000000000000100000000000100000000000000010000000001000000000010000000000000000100101010000100100000000001000000101000000010001000001010000000100000010011001000100000100000000110000110000000100000000000000000000001010000101001000001000000000000000010010000100000010001100000010000010111000100000000100100000001000000000010000000000000000000010110010101000001000000000010010000000000000000000000100000000000000000001001000100100000000110100110000011000010000100100100000000000010010000000010001000000000000000000000000000000000110000000011000000000000010000000000100000000000011000000000000000000011000100000000000001000000011100001000001000000001000000000001000000011000000000100000000000001000000000000000001000000100000111100001000000000100000100001000100001000001000000010001001010001001011000100000000000001000000010010010110100000010010000000000101000100000000001000000000010000111100010000100000010000000010011000000000000000000000001000000000000000	49151
Richard	Gutierrez	4/29/1977	0000011010001000010100010000000000000010100011001000000111000000010000010110000100000100000000101001001010100010000000000100010000110000000000001101010001000010010010101101100001100001001000010001000000000100000100000110001100000100000100000000000000110000000101000000000010000000001010100110001000001000000001000101010010000100001010011000001000000100001000100000000110010000000001000000010101000000000010001000000110101000001100000101000100000001000000000001000100000000000011100101000000101010100001110101000101000100010000101000000001000000110000100100001000000000000000100000010000010000000010110000000000001000000010101001010000000100000001100000000000001000000010101100000011000010000110010100000001010010010000001100000000000111000000001101000001010001000010000000010100000001101010010000000000000000100010010000010000001010011000000000000000010001000001000100001010100010100000100000000011000001011110010000010100010100000000010000000110000000101100010100000000010010001001001010000000000000000000101101000000000000	88907
Seth	Ricks	6/4/1940	0001011000000000000000000000000000000010100010100000000100010010011000000000100001000000000001100001000000000011001000000001000000000010000010001000000001000010110011000101000000000001101100000000010000000000100000010000001000000100001000000010000000000011000001000000000000000000010010000110001000000000000101010000010010000000000000100000101010000101000010000000100010110000100001000000000000011001001000001001000100000000001001000000010010001000000000000000000100001000000010000000001100100010100000010101000101000100010000101001000010000100010010100010001000000000010000000001010010010100000000010000000010000000000000000001010000000000100000000100010010011000101000000000000000000000000010010000000110100010000000000000000100000111000000000100000000110001000000000000000000000000110000110100100000000000101000000001100000001000001000000000000000000000000000001100000000001000000000000000000000000001010010000000110000000000000000000000000010100010001001000100000000010010000010000000100000000000000000000000000011000011	81662
Nancy	Franklin	3/11/1961	1000010001000000000100000000000010000110100000000010000100000000000000000000001100000000000000100100000100100010000000000000000000000000000010000100000100000001100100000000010000000001001000001000100000000000101000001010101000001100100000000101000100100000000001000010001100000000000000000101101100001001010000000000100110000000100000000000000001100011000000000000001100000000000000001000010000000000000000100000010000000001001010000000010000000010000000000001110011100000000100000000100000110011010000010000000000011010000010110000010000010000001000100010010000000010010000000011010100000100000000101010000001010101000000000010010001000000000000000000000000000101010000000000001000101100000000101000001000000100000000100000000000100111100000000100010100001111001010000000000010100000100010010000001100011000100000100010010001000110001000000110011010010000001000000100100100010100000100000010000000000000010010000010001001000000000000100000000000000000100100000000000000010000010000010100000000000001000000001000000000001000	37220
Betty	Hansen	2/10/1997	0001000000001100000100000000000100100100100000001000000101010000000000000100010100000001000100101000000000100010000101000000000000100000000000000000110001000000000001111000000000100001100100000000000000001100100000000010001100001100110000000000000000000001000000100001000000000000100010100100000000100001101110100000110011001000010010000100000000000000000000010000010100000000110000000000010000100001010010001000100100001001000000000000011110000010000000000000010100101000010000001010000000100011000000010100000000000000000000100010000010000000000100000001000010100010010000100000110000000000100100100000000000000000000000000000000110000000000000000000000001000000110000100010100010000001000010100010000001001000000000001100100000000011000000001110010000010001000000000000000001000001000000010000100001010000100010000000000010000010001000000100000000000000000001001100000100001010000000010010000000000000010000000100000000000000000000000000010000000000101100100001100100010010000110110001100100000001000010000000000000001000	3611
Joe	Glenn	1/9/1954	0000000000001100000000000000100010000000110010000000100110000010000000000010110100010000000000100000000000100010001100000000000000000000000000000000000101010000010000010100100100000001010100011100000000000001100010000000001000100000000100000010000000100000001000000001000000000000110000000100010000000001000010000001010010000000010000000010000000000000001000000100000100110000000000000000000100000010100100100000010000000000010100000001000000100001000000000000000000000100000010000101000000100000010000010000000001010000000000100000001010000000010000000000001000000000000000001011010001000000000000000010000000000000010000000000000001000000100001000000000010000000000000001000000000000001001000000010000000000000100001100010000000000011010100000100011000000001000000000000001000000001100000010010000000000000000000000000000010001000001110000000001100000000001001000100000100000001000100100000001100000011010000000100001000000000000000000001000010000000011000000000000000010001000000100000000100000000001000000000000000001000	40272
Janet	Salazar	4/18/1982	0001010000000001000000000100000100000000100010001000010100000000010100001000010100000000000000100001000000100010000000100000000000000000000000010100000000010011000010000000000000000001101100000001001000010000000100001000001100001110000100000010000100001000000100100000100100000010010010000100000000000001010000000000110011100000100000000000011110110000000000100000010111000000010000000010100000000100000101001000000100000001100000010000000000000110000000000000010010001000100010000000000001100011100000110001000101001100000010100000001000001100000000100010000010010000110000000010000000000000010010000000000000001100000010000100000000000001101000000000000010000111011000000000000000000010000000000000000000000000010000010101010100000111000000001100001000010001000011001000001100010111000000010000000000000010100000000000001010010100001010000001100000010001001000100100001110011000000000010000001000000011010010000000000000000000000000000001000010000000001100010100000001010010000000001000100100000001000000001001100000000000	14478
Amelia	Gaston	1/13/1976	0000000000001000010001010110000010000000100000010000001100000000000000000010100000100000000000100100100000011010000000001000010000000000000010000000011110010100110000001000010000110001110000000000001000000111000010000011001000000000000001000000101100100000000100100010010010001110010000100100100000001010010000100000000010000000000010000000001000100010001000000000000000100000001000001000000000000000001011000100010000010000000000001011000000010000000100100010000100000000001100100000100000100101000000011010001000010000000010100011100000011100010000100001010000100000000000100000000000001100100000100110000000000011100000000000010001000000000000000000000000001001000000000000110000001100100000000010000000000000000000001000000100000011000000000100000000001001010000000010000000000001000010010100000000000000010000000010001000000010001000000000101000000000001000010100000100000001100010010000001000010000111011100000000000000000100100000000000000000010101000100000000010010001001000000000000000000100000000000100000001001001	49945
Corinne	Cohn	11/19/1960	0000010001000001000000000000000110001010100110001000000110000000010100000010000000100000100000100100000000000010000100000000000000000100000000000010000101010010000100000001000010000011001000010000100000000001100110000000001100100000000101000000000110100000000000000000000000000000000000000110011000000000000000000001000010000000000000000010000010000001001000001000010000010000000000010000001000001000010000100000010000001001001101000000010000001000000000000001000000000000000010000001000100100000000000010000001001010100000000111000010000000000010000000100011001000001011010001000000000000100000010001000000100000000001000000100010001000000000001000001000000000000000000000000000000000000000000000000000000100000100000000000001010000011000000010100010000010101001000010000000011100011100000010000000000000000000001100000010011001100001000000000001010010000001000100100100100010001000100010000101000000001010010000000000010000000000000000000000010000000001000000000000000010000000000000100000000000000010000000000000001000000	7857
Nathan	Gonzalez	10/22/1983	0000000000000000000100001000100101000100100010000110000101000100011000100100000100100001000000101000000100100010000000000100000000000010101010001000010001000001010001000000100101000011000101100000001000000000000100010000001000001001000000010001000010001000000001100100100011000001000110000100001001000001010110100101110011101000101010000000001101000000000100010000000100000000010000001000010100000000100100000000000000001001000001001111100010101100000000000000010010000010000010011110000001101111010000010001100100001000000000100000100000001100000000010100000001100000100000000000010100001000000000110000000001000001000000110000000001000010101000010000000011000100101010101000000001000000000000100110000001000000000000000000001100100011000000000100000000011001000101000000000000000001010000010010000000010000000010100000001000000000001110001100010100010000100000000100000100000000001000010001000000000010111010000000100000000000100100000000000000000000101100100001000100010000000001010000000000000001000000100000000000101001	52757
Russell	Floyd	8/29/1989	0000000011100000010001011010000000000000100011000000000111010100000000010000000001001100000000101000001001000010000000000000000000001010000000000001000001000011001101000000000000000001101000011000000100001000000100000110001100100000001100010000000000001000100000000000000101000000100001000100000000000000010000000010010011100001101010001000011100100010101001010000000001000000100000000010010100000011000000000000001000010000000110001101000010010010100000100000000010000000000010000001000000110000000010011000000000000000000000100001000011000000010000000000000000000000000000100010001000000010100101100000100000000010000000000010010001000000110001010000100000000001000110000000100001000011001010000100000000011000000000110101011010000111000000000110001000011001110001000000010000000001100010010000100010000000010010000000000100001000011000000000000000000001000000001100101100000010010000000000100010000000011011010000000100010000000000000000000100000000000000100000010001010001000011010000100000000001000100000100010000010001	24609
Rudy	Cunningham	1/19/1954	0000000000001000000000100000001010000000110010000000100110000000000000000000000100011000000100100001000000100010001100001000000000000000100100000001000101000011100000000100000000000011010110011000000100000000000000000001001100100000000100010000100110110000000101000000000001000100000010000100010000000011000010000000011011000001001010001010000000000000001011010101001100100000001100000000010101000000001001100000010000001100000000000001000000000101100000010001000000000110101000000101000000100100010000010000000000010000100000100000000000000000010000010000011100000000000000000010010000000000000100000000000000000010001000000100010011001000100001000100000010100000000000001010010000000100001001000000000001010000100000000111000000010011010100011100010100000101001000001000010000000000100000010000100000000001000001100000010001001000011000000000001001000000001001100100110100000000000100100000000011000001010010010000001000000001100000000000000010000000101100000000000000010100000000000000000000000000000000000100100000000000	32927
Renae	Iniguez	10/2/1989	0000000010001100000101010010000100000100100011000010000101000000001000110100000000001000000000101000010001100110000000100000000000000001000000101001000001000011000001010000100000001011000010000000001000001000010100000101001100001000000000000000000100000000000000100001000001000100100000000100000000000000010010100001010011101000111000001000001100000000000000000000000000000000011000000000000100000000000000001000001000010100000000000101000010000000000000100001000010000010000010001110000000101001000000110000000100001000000000100000100000000000000000000100000000100000000000000001001000001000000000100000000001000001000010100010000000000110100100000000100001000100101010101000000001000101000000000110000000000000110000000010001000000011000010000100010000001101101100000000010101000001000000010100100000010001010010110000010101000000011000000100010000010000000000000100101100100000000100010010000011000000011010010100000000000000000000010000000010000000100000100001010000010000000001010000100100000000000000100101000000100000	53661
Sandra	Felix	3/31/1982	0010010000000000000000000000000011000100100000001010010100000100001000000000001100000000001001100000000000000010000000000001000000000000000010000000000100000000010100000000010000010101100000100000001000110000000000001010001000001000000001000000010100111000000000100010110000000010001000000100100000000001010001010000100010111000100000000000001100100110000000000000000000000000000000000010000000000100000100000000011000100001001000001000000000000010001000000000010110000000100110000000001000100011000000110100000000011000000010100000000000010000000000100110000001000000000000000000000010000010100000000010000010000000000000000000010000110000100000100000010010001001010000000000000000001110101000010000000010000010011100000110000001000011010000000100000000001001010001000000010001010001100010010000000001000000110001000000000010110110001000000001101000100000001000000101100100010000010000000000000000000001011011000100010001000000000000000000000000001100000100000000100001010011000000011000000100000001001010001001100000001000	9446
Ruby	West	12/28/1978	0000000000001100010001000010000100100000100010000000000100000100000000000100000010001100000010100100000000100010100000000000000000001000000010000001010000010011100101001100000001100001000000000000000101010100000000000010001100001100000000000000010000000010000000010100010000000010100000110101000001000000000000000000010111001000101000001000011000001000010100000000000001000000000000000000101100000000101010000100000100010000000010000101000000000000100000000000000001000000000000101000000010100000000000010000000011000000000000100001000001000100000010000000000000000001000000100010000000000000001100100000000000100010000000000000011001000000000000010000000011001000100010100000000001000000000000100110100100000000000101001111010000000111000001000100101001000001000010000010010000000000110000010000001000000000000001000001001000000100011000001010000110000001000001000101100001101010000000000000000010000010110000010000000000000000000100000001000000000000000000100000000000010000000011000000000011000000000000000100000000000000	97620
James	Howes	1/31/1973	0000000000001100000000000010000011100000100100000000000101000100010000000000000000000000001011100001010000110010000000001100000000000000000010000000010101010011000000001000000000100101000001000010000001000100000000001010001000001000100000000000110000110000000100100000110001000001110000100100000000000000000100000000010010100000000000000000000000001000001100000100000100101000001000101000000000000000100110010000010000100000010000000000000000010000000000100000000000001000000000010000000000100100000000110000000001010000010000100000101000000000000000000100010001100000000000100010001000000000010000100000000000101001000000000000000000000010000000100000000000010000000000100000000000010000000000000000100000000010010001001000000101000011010100000100000000000001000000001000001001010000001000010001101000000000010000000001000010000000001100001001101010100000001000000101100000000000010000000000000000000000010010000000000000010000000000000001001010001100001000000000001010010000000000000000000000000000000010000000000000000010	2357
Joshua	Guerrero	5/7/1984	0001000010000100000000111000000000000000100000010010100100000001000000010010000000010100000010101000000000110010001001000010100000000001000010100001010011010000010000000000100001000001000101000010000100000100000000000000001000011100000000000000001000010000100000000000000000000010011000000100000100001001010000100000110010100000100000000100000100001000001000000000001100100000001000100000000001000000001001111000000000010001000000000001000000000001000000000001000010001000000011000000000000100000000001110000001101101000000000110000101010000000010010000000101000000010010000100001000000000000000000000100000011000010000010000000001000000100100000010000000010000100000000100000000110010000000010001000000000000011010000000010000000000011010000001100000010000101000000000000001100000001011000010010000000000000000000010001000010010010001000001000000010010001000001110100101110100001000010000000000001000010010010100000000100000100101000011001001010000010011010000000000000010000000000100000000010000000000100101101000000000010	34991
Dana	Jones	4/15/1998	0000101000000001010000000010000100100000100010000010000100000000001100000000100100101010000010100000000000001010001001000000000000000000100000000001000000000001110110000000110011000001001000000000000011010000000000100000001100001000100100000000010000000000001100000000000010000000100010000100000000000001010000100000100010100000101000000100000110000000010100010000010010100010000000011000000000100000000000000000000100000001000000000000000000000010000000000000010010000000000010000000000000100011100000010001000100000000000000100000010010001000110010100000101000000000000000010001100100000000000100100000000001100001010100000000000000000100100000000000001000000100001000000100000010010000000000000000000000000000000001000000000000000011100000000100100000001001000000000000000000000011100000010010000000000000000000100001000000001000001000000000000000010000000000000100000100000001000000000000000100000010110010010000000000000000100100000001000000000000110100100100000000010000000010100100000000000001000000011000000000001000	69676
Kim	Salazar	7/3/1994	0000010001001100000000001100000000001000100000000000100100000000010000000000100000010000000001100000001000100010000011000010100000010001000010000000000000000000000000000000000000000101000100000001011000000000100101000000001000001100100000000010010100011010100001000010100000000000000000000100110000001001011000010000000010000000000000000100101000010010100000110000010100000000011000000010000010100000000001000000000000100000100000010000010000000111000000001000000000000000000110000000000001100010100000110001000000001000010010100001000001010100000010000000001010010000101000000000100100000000000010100110000000000100000010000000000000000001001000010100000010000101001000000000010010000000000000000000000000000010000000010000000100000011010010000100000000010001000001000000000000010110000100010000000000000000100000000001001100010010001010100000000000000101000000000100001010010000000000000000011000000010010010000000000010000000000000001000000000001100001010010000010001010000000000001000000000100000000010011001000000001000	90621
Jason	Graves	6/9/1951	1101000000000000000000000010000000100100110000111000001110000010000000000100000101100000000010101001000000100010000000000000000000010001101000000000000001000010010100000001000000000001000000111010000001000010000000000010001100000000001100010100010010000000000000000000000011001000110110000100000100000000000010000000010010000000001000000000000000000000101100010000000100010000000000000000000100010010001100100000000000000000011011000000000010000100000101000010100110001100000010000101000100100000000000110000000001011000000000100001001000011000010100010000000000000000000000000010000000000101010000100000010010101000010000000000000000000000100001000000010000000000011100000000000000001000000000000111000100000000010001100010001000000011000000110100000100000001000000001000001000000000100000110110000100000000100000000000000010101000001000000100100000010000100000000100000000000001000000100000000000000001110010000010100101000000100100000001000010000000100000100001000000110001000000010000000000000000000000001100000000001000	95174
Timothy	Seal	9/14/1970	1010000000001000001000000100100000001000100000000000000110110100110000000000000000000000001001100010001000000010000000100000000010010010011000000000010001000000010011001000001000100101011000010010000010000100000000010010001010001000000100000100000000000000000001000000100001000001000010100101000000000000001100100010010010000000000100010000000000010111001001000000000110000000111001000000000000001001000010000000000100000000100000000000010000001001100000101001000000000000010010000011010100100010110000010001000100000100000000110101000110000100010000100000001000000000100000100010000000000000000010000000101000000000010000001000000000000000000001000000000010100000011000000001100000000000000010000000000100100000000000011000010000000111000100000100000000010001000100000000001000000000111110010010100000000000000000010000001001001000011011000000100000000000000001001100000000000000000000000000010100010011010100100000000000000001000000001000000000000000000000000100000000010000100010001000001001110000000001000000000000000001	61790
Richard	Teed	2/20/1998	0000011000000100010100000000100100000110100010000000000101000000010000001100000000000000000100101001000000100010000001010000000000000000100000000000000100000010100100110101000000000001100000000001000001010000000100000100001100000000100000000100000000000000000101000011000010000000001000000110001000000000010011000000010010101100101010001000001100000001011001110000011100110000010000001000110100100000000000000000000000001000001000000101000000001011000001010000000010000000000010001000000000100001000000010001000001000100000000101000000000000000000111000000000000000000001000010000100000010000000010100000000010000010000010000000010000000000100000010001000001011000111010100000000011001010000010011110000001000010010000000001000000000111000000000101000100010001000001000001010001000001000000010000000000000010100010000001000000000000011000000100000000000000000010010101000100000000000000110000000010100000011010010000000000000000000000000000000000000000101100111001000000010010001011101010000000000000000000001100010000000000	70138
Edward	Pacheco	1/15/1990	0001001000010000000110000000100010000000100000000000000110000000001000001000000000000000100010100010000000000011001001000000000000010010000000100011100101000000000000100000000010000001100000000001010000000010100100100110001000000000101000000000000001111100000101000001000011000000001000000100000000000000001001100001000010001100001000001000000001100001000000111001010000100010010000001001000000101000000000100000010000000000001101000100010000001111000001000100100000000000000010010000000100100000000000011000010000010100000000100000000010000000000000000100101000000000001000110000100000000000000010100000000001000000010010000000010001000100010000010001001000000000000000000100001010010010000010000000100000100000100001010001001010000011000001001101000100000001000000010100010000000000000000010000010000000010100101001000100100000100001000000000001000000000001000000100010000010000000000100001001000111001011010000001010010000000000100000000000000000000001000011000000000010001001000001011000000000000000000011000000000100000	45339
Martin	Lorenzo	9/14/1943	0000000011100100000000110000000001000000110000010000000110000100000000001000000000001000000001100000000000000010100010000000000000010100010000000000000001001110010010010000000000010101001000110001010000000000100100000000001010000101000111000000000100000000000000010011001000000001100010000100000000000010000101010000000010000000010010001000101010000100001101100000010010000000000001000001011000000000000000000000001100000000000000000000100010001000000000001001000000010000010000011001001000101110110000010101000110000000110000110100110000100000010000100000010001000000000000100010000000100100010010010000100000000000001010000110000000000110000011000100000000000000000100000000000000000001000000000000000000000000010000010000000010000111000000000110010000000001001100000010001100000000101010010000100000000000100000100001010001001000011100001000010000000000000000000100001100000000000000010001000000010010010110000100100010100000000000000000000010000010001110010100000000010000000000001000010100000000010000101001010000000010	71176
Margaret	Miranda	7/31/1951	1101000010100100000000001000000010001100110000000000000110000000000100001000000100001100011001100000000001000010100000100010000000000001000011000001000100000101000110000000010101000101100100101001000100000000000100000010001110001100000001100100010000110000001000000000110000100100100000000100000100001011000010100000110010000000100000000100000000001000000000100100000000100000000000000001000100000000000000101000011100100001001010000001000000000000001000001000110010111100000000000100000000100011010000110110000000011000000000110010000000100000000100000100000001000000010000001000000100100000000010000000000000000010100010000000000000000100000000010000000100000000010100000000000000000000100000000010000000000010010010000110000001000011010000110100000100000001000000000010011100001000110000010000001000000000110000000000100000111110011000000100111000100000101000000100101000001100000001100001000010000001010010000100000001100000000100000000000010001100001110010000100000010000000000011000100000000001010010101001100000000010	50972
Kathleen	Renfro	6/12/1982	0001000010000100000000001000100100000000100000001100010100000001000000010100000010001100000000100000000000100010000010000000100000000011000000000000000100000000000000010000000101000101000001000100000000010000000000011000011000100000000000000000000000000000110001100101000000100010100000000100001000000000010100000000110010101001110000000000101101100000000000000000001100000001001000000000100000010100100100000000010000000000010011001011010010111000000000010000000010001000100010001000100000100010000100010000000001000000000000100011000001000010000000010010000000001010000000000000010100000010000000000000100010000010000000000010000000000100100000110000000011010000111000101000010010001011000000000010000100000001010000100010100001000011000010001101110000000001000010100000000100000011010000010110000101000000100001000000000000011000001000000011110100000000100100000100001100000000000000000000000000000001010010000100101000000000101000000000001010000000000100101000000000010010000000000000000111100000000000100001100100000001	23867
William	Gipson	7/2/1981	1000100001100101010000011000000100100100100010011000000110000001010000010100001011100100000000101000000000110010000000101110000000001001000001010010010000010000010100000001010000010001000000000000000000000011000100000101001000000001000000000100101110010001010100000000100010000000000001000100000101001000010000000000010010101000100000010100001100000000101000001001000000110010001010000000000100001000010000100001000000000000000010000101000010000010010000000000100010000000000110001000100010100100100000010100000000000000000000100000000000101000000010110010010000000000000000000000000000010001000001100100000000000110000000000000010001000001100000010000100001100000100010100000000001001100000000000110001000000001000000100000000000000011000000000100010110000001000000000000000100000001000010010000000000000000100000000000000000010010001001000100000010000000001000010100000100000000010000000000100010010000110110000011000100000000100100010000000000000000000010100000000000011010000001000000000001000001000000010000101000001000	58659
Marsha	Whitham	4/9/1945	0000010000100001000000000000000000000000100000000000001111000000000000101000000000000010000000100001000010010010100000011000000000000010000000000100000001011100000010000000000000000001001000010001010001010000100100010110001010000100000110000001100000000000000101000000000000000000100010000100000000000000000101010000010010100000000010000000101000000000011000100000000110110000001001000000010000100010100001010100000100101000010000000000000000101000000000001000000000000000001010010001000000100110110000010101000100000000010001100110001000101000010000110000010000000000000000000000000000100000100010000000000000000001010010000001110000000000000001000100000011000100010000000000000000000000000010010010000001001000000001101000000000000011010100000100100000000001100000000010001000000010110000010010100000000000100000000001100100001000001100000000010010010000000000000100000000100000000000000001000000000000010010010000000000100000000000101000001010000000111100010100010000010101000000001000000000000001110000001000001000001011	56381
Joseph	Clark	1/21/1984	0000001000000000000000000001000010000000100010000000100100010000000100000100000001010000000000101000000000100010001000000000100000000001001000000000000100000000010001000000100000000001000111000001000100000000000100000010001000000000000100010100000000110000000000000000000000000010010010000100000000000001010000000000110010100000110001000000001101000000000000100000001100100000100010000000000100000001000000100000010000001010100000110100000000000001101000000000001010000000000010000010000000101010000000110000000001110000000000100000001110000000010010000000011010000000001001100001010100000001000010100000000000000110000010000000000000000001100000000000000010000000000010000000000001000000000110000100000001000011000100100000010000100011010000001100000100010101000000000000001000000001010000010010100000000000100000000010000010000000101001000000101001000101001100101100001110100001000000000000000000000010011010100000000000000000000000001001000010000000011000010000000101010000001011101000000000000000001100001000000000000000	26373
Wendy	McDaniel	6/11/1940	0001010000001100010000000000000010001010100000010000000100010000000000000000100100001101000000100101001000100010000000000000000000000000000100000001000101110001010010010000010001000001101010000010010000000000100000000111001000101100000011000000000000100010001000000001010000000100101000000100000000000001000000010001100010001000010000000000101010101001100000000000100000100010000000100000000000011000100000100000011000000101000011001000010010000000001000000001010000001000001010000000000100100011000000010000000000010100010110101000000000000000100000000010001000000000010000000000010100000000100000011000100010000100000000000100000010000000000000000100000000000001001000000000000000000111000100000010100100111000000000100100000010010011010100000100010001101001000010000000010100000000100000010100001000000001000000000001000000001100001001000000001011000000001000100101000100010000000100000000000000000001011011000100110100000000100000000010000001100000000100000000101000010001000000001100000100000001000000010000000000000010	8190
Joyce	Fielding	2/18/1997	0000010000001000010000000100000100100000100000010000000100000000000000000110000101000000000000101000000000100010101001100001000010110010100000010000010000000001010000001000100000100001100000000000000000000100000010000010001000100000100000011000000110000000000000000000000001000000111010100100001000001000000000000000010011001001011000001000010000100000000001010000010101100000010000001000010000100000001010000000000010000000000000001000000100000110000000000001000000000000001000001000000000100010010000010110000101000000000010100000001000000000110100010000001000001000001001100001110000000000100001110000000000000000000000000000000000000000000100011100000001000111110000100100000010001001010101000010000000110000000000001101010000000111000100001100011101001001001010001000001000000100000010110000010000000000000010100000010011000010001000000000000000100001001000000110010100000001000000000000000000000010011011000000010100000000001010000001000010000000110010100000000000010111000010111000010000010000000100000001000000000000	41859
Amos	Haro	3/5/2001	1000000000000000001001000000000000000100000010000000000000000001000000000010000000000001000110000000000000010000001000001000000001000001101000000000000001010000000000000000000000000001000001010011000100000000000100000000000110000000000000000100100000000000100100000010000000000010000000000001100100000010010000100000111010100000100010000000001100011011001001100100000100100110001000000000010100010000000000110000000000011000100010000100000000000000000000100000100000000000001000000000000000000100010000010000000001100001000010000000000010010100010110000001110000000000000000010000000000000100000010100010001001000110000010100000000001000100000000000000000000000000000010000000000011010000000000000100000001000011000000000000000000000100000000001000000100000000000000000000000001000000010100010000010000000000100000000001001000000010000000000100010010000000000000000100000000010000000000000000000000000000000010100000000000000010100001001100001000000000101100010110000000000000000001001000000010000000000100001000000000011000	17849
James	Wise	10/24/1968	0000000001000000010100001010000000100101100010000000000101010000000000000000000000100000000010101001000000110010001000001011000000010000000000000000001011010010100111000000000000010001001001000100100001010000000000000000001000100000000000000000110000000000000100100000000001000001110010000100001001000010000010101000010011000000001000000000001100000000011100010001000111100000111000001000000100000001000100000000000100000000001000000101000000010000000000000000000000001000000000000010010000110101100000110001000101000000000000100000101010100000000010110000010010100000000000011010000000010100010000100000000000101001000001000000000000000000000000100000000000000000000010000001000001000000100010000100000001000100010001100000000110000011001000000100000000010101000000001000001010000001000010010000100000010000000000000001000010000100001000000100000010010000000000001100100000000000010000010000000010000000010010000100000000000000000000000001000010100000000000100101010010010000000011110000000000000000000000100000100000000000	51974
Ronnie	Langston	2/24/1937	0000000000001000010000001110000100000001100010000000000100000001000001000100000100101000000100100100000000111010000100000000000000110000100000000000000001000010110010000000000000010001101010000000000000000000000000000011001101101000000000010000000011000000100000000000000011000110011010000100010000001001000000000000110010001000001000001010001110100000000000010000000010000000011000000000000100000000010000100100010100000101100000011101010100000100000000100000010000000000000001101000000000100011100000011101000100000000010000100101000000001100100000110000000010100000000000010000010000000000100000110000000100000110000001000000000000000001000000000000000001001001100010100011100011000100100100000110000100001001100000000100000000000011000010001100000001101001000010000000010001000000010010010010000000000001010010000000000010010010011000000000000000000001000001000100001010000000000100010000000010000000111001010100010100000000100100000000000010000000000100100110000001010111000001000010000010000001000010000100000000000000	34627
Jack	Black	6/10/1974	0001000000001000000110000000000100000100100010100000100101000000011000100000000000010000000000101001000000100010000000000000000000000000000000000000110001000010000000001000000000100001000101000100000000000100000010100010001000000000000000000000000001000000000000100000000000000000010000100100000010000001000010100100010011000000100000100000000010000000000000000000000100000000011001000000000000010000000110000000000000000000100001011000100000000001000000000000000010001000000000000010001000100111010000111000000011000000000000100000001000000000100000000000001010100000000000101010000000010000010000000000000110001100000000000000000000000001000000100000000010000010001000000000101000000000000000000000001100001000010000001001000100000011010001000100000000100001000000001000011000000101000000010100000000010000000000000000100010001000001000000100000000000001000000000100001010000000000000010000000101000000010000011000100000000000000000000001000010000000100000000001000001011001000100010000000000000001000000000000000000000000	54367
