GivenName	Surname	Birthday	bloomfilter	uid
Alice	Galarza	2/6/1985	1010100011011000000011110100101101001110001011000101110111011001010111001111110101101001011100010001110111001111011101110110000010101001001011101001010001111000000010101111011010010010111111110100010011100000110011010111111101010110110110001001010100101001111001011001011101001111011011100010010110110101100111110001001100000101001110011100001011100011011111000100010111010010001111101000101001111111110011011111000000111010001101011111100001000110000101110010000111011100011011010101111101010111001011101110011110111001111011100011101001101111101000000100110000010000011111111000000100110100100110010101101101101010001101010010101000000110110001111010111001010110010011100011000101111100011010010110000110111100111110101110011000111110000010100100010111100010000100111000101000101100011010111010011000110110000001111001000101001111100000111100010010011111000100001011011111011001110100001100100010100100010011100011011011001000111001110101110010011001011001101000110011110100001010010100010011011011010100010001000011011110	32420
Mabel	Dye	10/4/1958	1010101001000001011111000011100001100000100100010010110100010001010110010111011110011000000110010001011001010100001001010101100100100010010100100010010011100001000100010001001011000010110001010111000011101100011011100010100010101011000001110000001101100011110011001011111011001010000100001110101100001000100011110100011010100101101100111110010101110101101110101111110000100101100100011100001110011011100101100100001000111101010100111010001001111000101001001000110111011000100111110101111101110101000010110101100111111000111011011111011000011001101110110111001101001111110000011100111011101001000101010000100000011000001010001011110100001111101111110010001001011111011011001100011110110101101111101111001100000000111010000101101111000110001001110101111011111010100000010011011001100100110111100011101111110011110110101110111110010100110111101001011100011010111011111100110000011100000010000001010100111100110011101000100011010011100100111101010010100000100101011111011101010011111101000010100111101010100100100111111000110101	76251
Amelia	Coleman	2/17/1949	1000110010001110101010111100111100110001101010101111101110010111011101011101101100100010110100110011010110101010101000110110111110111101001010110111000110011111100010011010001101011001011011110011000111001001111000110010101100011010000001000110110010001101101111001011000000100101000111101101011101001101011011011011001011000101101001000110100110001000110001110011011101110111001110101000110001111000111101001011110100111110111110111011100011001100110110100110001101110100110100000101001000100010001001100111101111100000010000000011000110010110010110000110010011110011011100001000111110011000101100110010101010110100001100011001110000101001111100110111010111000101111001110101010000010110100011111110001111101110000110110100110100001100100011101001001011010000010100010011001100001111000111010000100000101000011011101101010001101100101101010000101001101100100000100010010111001011000100110101111101001111100000010111110110111010011011000101110000000101011110100010100101101100110111001110111110010011011111110000001100110110	13003
Eric	Saavedra	6/7/1990	0101011111110010111011010101101110010111000000010000111100010001100001000101100000100011100001110001010110011001010011110011011110001010100100010101110000001001111110100101010000110111000010111110000000110110010100110110001010101000010001101110110100111101111000000010100101000100001100101100001100111010000001010011101101100000100011100100001110011000010101101011111100000111110100000111101010100111101101000001001100111101000101001000110000011110100001011111000010101001110101110100000011100000010000101001110110000010000010110101101000111010101100000001001001111011000110011110001011011011101110101100011100001100100101100111101110001011101011100001011100011100111010111100011100011010110011000011010110011101011110000111101010010101111010001011110111001100011011011001101000111000101101010010100101100100110011010010110010010010000010110010000100111101100001111100100100110111110001001110101010101000011111111010001111101011010011111110011000111101001000010110011101011101000001001000000101011110010101011000100010110000	54002
Doris	Johnson	4/11/1966	0111010001001111000100110000111100011010011011111010010000111010011001110110010100011100101111111010011101011111100010000101110101101001001000111000100111111010100101101100100101101011100101100111011000101100100010100010111010110010110110111001100010011100110011100010001111111101100000101110010001010101110001000111100001111101001100110100000000011010110111000111111000100000110101110001110101010111000000011100101000101010000011111101000100100101001010100110000000011100101010001100111011011101111110111111001100010001111101110110000101010001010001010010001001011000010110001101001110110000011110010101010010000110010011111100010010101110000111110011000101001110010111100110101011110001010110111111100101011000010000011010111011101010010111010000011001010010100001000000111101100100011101000111011100100100100101101001000100111100000111011010101001101100111110010100100101101101101101100101100000010011011101101101101001101111111001100100011011101111010001110101101001000010010101001100011110001010000100110011110011110100	5745
Jackson	Corrado	5/27/1968	0011010000100000001111000100010001000000101010010101011110100100111001100111011100000010000001011010011101101011001000110011011010100101101101000100110111110011001001011010100111011011110100000000111000000011000011110111010001101100100110101110101000000100100000101110000011101010001111000001111110010010001010110101110010001101000101110100010110110001011101101011110011001010000111010011101100011111000001001111001111111101110010011010010100010100111111101110110110010010000110110010011000111011000010000001111001011010010110100101010001100110101101100011100001011000010010011000001000100010001110011100010111010000011010010111100100010110001100111001100110100010011001000001111101110010110111110001001111001011101111001000101011111000100101110111010110100010110000000101110101110001000110101100010110110100010000101001000011011000001000100111110101001110100000111101111111001110010001010101010011111100100111111100111011100100110010111110100001011000111111011101001111111101001101010111110011010100001000110111100110101010	2297
Michael	Kelley	3/10/1988	1110111101000001101111101100111001100110111100000000111100100101100000111111011001001100001001101101100100110001101110010110101110101111111100011100111100001001101001111100010111001000111100000111010100011111111001101001100100011110000111110011010010110000110010110001010000111111000010010110000111111111011111000100011110010110100011110011100010100000110101110111111000010101100111111011010010110001100110110001010000001110101001101100110001110001111100101100010111101101001100111011010100110111100010010011010011100000000100011011110010001000011001100111111110101101000110000000101001110110110100101000011010011011100001000011101001010011010110101111100010101001110010110110010011111010100111000100101111111101001111110100111111010010011001000111010000010101010011110000011110011011110000110100101011001001110100100000011000111111110000010111111100101101111101000101001110110111101000100100111010100100110011101000010110001010101011000110101010000010011001101010010100011101100111001101001100101010100001101011101111010101	27133
Madeline	Ingram	6/3/1982	0001110000110010111001001110000100011100110101010100101111111010001101100001011110011100010001101101000100001100000110110111000001000100101010001000111111010011000110010001111100001011010011011100100100101100010110011010011100011011100001100000100000100110000000001100001001101011100011010001001101011010010111011110110010000100101110011000110000010010110111100011000001100010001011110111101010001111110000100011001000100100001001001001000110000110000011101000001101100010001111100011001100010001010110011110101110101111001111110110001101111100101011110010101001000101111110100111011011100110001101101000111110011001011011111000000111010001101100011101011010100100101010001010011000101100101111011110010100111101101111010010011000011001100010011110100111010010001100110111111011011010100010010001100000101100110101010110010101001111011001010110100001101011000011001101100001100001000000010101101110001000011000110101010011100010011011101100010111111101010101110000101111100011111100011110010001011111000111011100001010110001	96140
Lori	Nash	4/28/1993	0110001110110101000111010010010010010010011001000100100100001110100101000000010101000100001100010010000111000011110100000101100001100100001011111010110100110100001101110011101000000111100000010010001011100010000101010100111000001101010100000011100111110110111101100110100011101000011001110000101110011101111010001000010010101000000010110100100111000011001101110110100010001001101100110110111111011110101010001100101101000100100110111100011111001000000011111101011001101001111001110111010001101101010001011011000010111111111110101110100101011011001111111111010001100000100100111001111110111101010010100111101101000100000100011011110100111011011011111100010101110100001101001011110011000011101000101110100010101011000101011110010100001001101101010010001110000100111001010101011001100001101001111111001100010011011111100010100000100101011100011110111000001110011010010111111110100000101110001000011101011011101111110110000101011000110000110001001000001101110010100110001100000101110010011011101011111011100100110011110010001111	77510
Donna	Long	6/14/1968	1100000001010101110000000011111111010000011100000001110000111010110001101010110111110011010101000001111110110011100011101000100111110100110111000000110101010110100010011110011101010110000000000111111101010110101110101000111111010101000000010010101000100101010100101100101001000010000000110100001011011111100101111110011011010001100000010101110001110000111101011111111100100110111001000100111111011011001001010101000000101000010100111011100001110001010011001001011011011111100010011100001001011001111010101010010100001001100111101000001000000000111001001101111100010111111100000001011100000110011000110011001100100010110001010001101101011001011011010100100110101111111100101011010000111101011100111101110010010110101010001010110111000011010000010000111011010101010101010100001001100111100011101001000111000100100010000010100010110010011010010100010000101011111111110001110001111101010010001011110010000001011100111001110010001010111111001001100010111011000101110100111110011010001001001100011001001111100111111000100010101001	73514
Carolyn	Montano	9/10/1994	1011101001101000011111101011111011001101111011010010011110110110100011101100010111110001011010100110101110010001000010110100110100110101100000011000111000110111001110110000101011110100101111100100110101001011010101000101000101111010010111011100101110000111110000001001000010111001101111111101001100100100010010011001000101000101110010011001011110010101011101001110110111101010001010100110110001101101100111101110100110101100111001110110001010011110110111100110100000100110100111111010100001110010101101011110100011010000010111100000110110010100001010110011000100101010011000111010101110001011011000000101001000100001011110110010001010011110000000000100101100111010101100011101011101111101101101010100011100100101100101111101011110100111001111101010110010010001101011011000010111111101001101111111010111011010010000001111010000101000101100101001100100101111101101000010011010111110100100000011011000000010110100011110111011101100101001100111111100010010110101111000100010110110001101001111110001000001100100011100011101110111	14888
William	Kim	4/26/1976	1111001111111110000000110100010111101001010010110101010101011000000001000101001110011100010001110001110101110111110110010000000101000101010111110100001100000100011110100110101011110000101000010110001000111001001011100100000000111101100001010001111011101111111100011001000011000110101101110000111010101010100001100111011000001110110110011111010001101010111000101011101000101110000101100001010001100101111001000000110010111001101101001101100000000111100011001100110000100011110100101000100001101111100100101001010010100100111111100000111001101100011001001111111001111100110000001110000101100011110001000100001110100011111010101110011101101101000000001110101010010001010111010001110101110100000100011011000001111100101111010000110000100110000100010010001100011110000101111010101111011111101011110010000000000100001001101010000010100101101010100001011101111100101101010011011010100100100100101100111011011111001001000011101001001101001110001010011101000001001011100100110000000100100111011000110000000001010011100000000110110101	23227
Kim	Thomas	11/4/1957	0110001010101110010101110011001000001010110010111111001110101000110100110111111111100001000100110011100110011000110110010100000010100111101111101100001001010011111101001000010110001100100101000110100101100001100010010111010001010001111010001111110101110000000000011100010011101011011000100111011001001111111001110011000100100001111100011111000111001101100010101101011000100101010100100110001100011100010010100110111110000111110110100010111101101010011010010110111100110000110111011111111101100011010111101001111000111001111111101111001000101101110010000111110110010111000001011010111010110101001111010010101011001111101000000000010010010001100101011110001111001101011010111001101001010110111100101010110101110110001101010111011101110100010110000100000010011100000001101000100110100011101000011111111001010001001110000011101110100000010010001000111101100110000011111010111111100100011101111001110000111010011010110111100110101000100000010001000000101101011000110111010111010100001011100101010001110000001100101111011011110111	28126
David	Henry	8/4/1989	0110101100000101111110010110101110111001001000101110001110000110010101001100101110101110000000101111010111111100011000110101000000111001001000011000100111101010011000000001000001110011111100101000100010100100101001101111111111001001011010011000001110101001000100001010111000101111101110100000111010110111010100110000101111011010110100110110110011111111011111000000011010110111010100101101011111111110001101111000001101011110101100011001010111110110001100000110100100010000100001001000110110100101101000111110110110110100111101111011010010100110000000000110100110001110001100100110010010111000011111001010001101101000000010000000010010010100111001011100111110110101010001000010001110001000010111011001111010100111110000001101110001001011010001110111100011000001111000001111101111100110100100111101000000101111111010100101101100011000110001110111100101101111100111010101010110001001111010100010010110001101111110101101001101111101110101111101000011101101100000001000001010001000011011000111001110001101011000001100001001000100	52783
Jeanette	Gately	10/27/1944	0001111010101001001001101001010101010011001000110000110100010011001110101000101000100010000011010010101010000000010100111100111101111001011000101001001110110101000100111010011000101111000110100010100001101010110000111100011000001001010001000001011011000001011010001101001001001011101110001010110100101001111100100001101011101010000000111001010110011111001100101001111000100001001100001001101100011001011010100010010110101000011001010111110111001111011001011110000011101100101011110010100010010011011001111101011010001110001010101000011111110111110100010111111100101010100100001011100111011010001101100101100101000110011111111010011110011010011011111100011011101001101001110101011111100100111101111110000111011011011110100101010111010111001100101111001001111011110101001100111110100000001100111001000110100111010010101001010001101001010000110100001010110110000101100100111011001001111100010110000111000101110001111010101100101010011010101101110011001110110111001110101111000100011110011110110111100000110011011000011010000101	12532
Theresa	Flores	4/9/1959	0111100110101000000101101011101111000100100001111101100101110011001101100111110000001110011100010111100100000111110110000100000110100001110001101111111101111000111011111011001110101011011101111001110110011111110101001110101110110110010111110011101010110011000001001101011001011111010100011101000001001001111101001110010001011111110011110111001100011000100001110100111100011111001010111011010101100100001010101101110100100101011101111111010100001011100111110000000111010011111100111100100010011111000000001011110001000000101111101000101000011110110111000100100011001101001010011010101011000001101000010000101111001011010010110110110000111111101110010111111010011000101011111100110111000110111110100011110100010101101110111100100001100010010010001001010010100011100100110010100000001011111111011111101010100010011001110010100000000000000111100000101110100000010001110111001011010010100101001110001000110100110000100111110000111001100010110000001110111001000001100000011001110010001110100101111000001011010101011000001001101110	49716
Howard	Deas	3/25/1952	0000110011001001100100101101110001100000111001010011001011010111101000111101111001010011101100101010010101100101000001111010001011010000000110001101000101110100011110100010000001100111011101010000001100111011101100110111100011010101101101010100000101010010101010111011010100000111100111101100010110010110000001101111111100111100101011110110011100110001111001100001101101101000100100111101000101011010001110100111011101100101100001100101101111001110011011011111100101101010011011001111001110111110000110011101110010100100010110011110010100001110001110001011001111000100111000011101000111001000111011000100010100001001100010011100010010000011110010110010111111001100011100111110100001100010000101001000010100011011011101001100100000000111101101011110011011000011100010101110010001011110110011011111110110110111111011010111100000110100100011001101000111010101101101101110111101001000011101101101101011000001101111011010011111100101100000010101000000001000111101111010011010011110101110010000011010111100100010011011011000000010	51793
Melissa	Williams	11/6/1987	1111110010111111001000011101011001000000010000111101011101101101001011000011000011110111011000110110101110111101011010000101101111010100101000110010000110110010010101100010101000100011110000110100110100100000010000100100111111001101110000101001000100100101100001010001111010011100001010111101100111000010011111100100101001110011011100100101100011001101010001101100011110101111101011100010111001100110100100101000101101111110001001110111111011100101010111111010110010001100111001011001011010000101100100010111010000000001111111001111010110010000111001000010001010100001101000101100010111011011000011001010111110010010010111000101101010010010000100001101001101100010011000110000000001001011010110110010110101010011011010000100000101011110101001100110011101100100000100101000010111000100110001001110000001111011111111101111100111101101100000101101110000110110111001010100100111110010110101101011001110101110101110101100001001010011010010010100100111001111100011111010100100110100011100100001010011001010000100010100110111000111	43707
Wm	Kimsey	6/12/1955	0111111001101110011110010001010100001101110110111101101100100011011110110110011001011000001100110000011101010100011101101100101011001000010001011001001010000011101100010101111110100110010101001111010001111000011011100110100010001000110110111000100101111000011110101011011100110010001110111101110100100000001101110000101101110100001101011011110001111000100000011101011110011001110011110011111000101001001000101101101010111001001000011101011101101101101010111000111101110100100101100100001100110101010001010010011101111100000111011111000100000101111110101111100111010100101010101110000100101111011101000100010011000101010001100110111011001000110111110001101100111011111101100111100111000110000001111001111100101100101110010010010000110010000111110000000110111011001101010001011000001100010010000101010011111010100100110110100000011010010101101010101011001110110011011010001001000001000000011110101011000000010001111101110111111101010110111011010111011101100011111001011100111000010001100101101001110001011011110100110001000011	47677
Brittany	Amaya	8/28/1965	0100011001111110100010111110110101111101101010011011110010100000111111010111011110011110000001110010001001101011111100000011001000111001100000001110100000111110100010110101100010111101101110011011100011110110111110100111000011110100001001110010111101110111101101001110111010010110101010001100001011000100100001010000011011011111000101011010110011010011000111010011001111011101011110011101000000110100101010111111100110101111111110111010001110101001000100100001101011101100110011001010100011011000100001011100101110001110011010100110000000010010011000010110000100001010101001011011100100110100100000000000101001010010010000001000011000110100100011000111010010001001110101110001001111111011110110110101110001111111100101101010111100111010001001011010100100100010000110101000011111011101000010010011110001010010110011010110110011110000001100011010111110111011101101011100011100111100110001100101100110111011001111001111011000000001101100101011100001011001000111111101101001011111011011001100011000101111000101101000001001111000	65392
Gerald	Stokes	8/4/1972	0010011011000010101000001001111001000110111100111000001100000110001111100101100010111100000100011101100100000101010101101000010001000001011010110110010001001000000110100001010010100101001001010001001011111110011001011000000001010100101101111111110111111101010010010001000111000000000110000010011001101110000110101101100101111100111110011001000101011011110001111111111110001011110111100101101000100000010110010000110000000100000100000001011101111001111110010101101010101101010111110001110010001000010111100010111001000110110111001101000001101110100100000011011110000100110100011011100101111110000111111000100010010000111011000101100101110110011110101011000110111100011111000101000101010100000100011101011110011001111100011011011111110011010011110000101111110110100000010001100101110011000110110010101100001001100001100011011010100110110101001110001101010000100110001111110110001110010111000110101110010111001100100011000000101111101011011010011101111010100001011010100111011101010001001001111111110111011010010110111001010110	42128
Nicholas	Robinette	10/5/1954	0101000010000000101011011110100101110101000010011000111110001001100010100111010101110001111010110100010101001101101110010011011100000100100011000001010111111000010000111111111110100001011010101100100011000110100111010010110100001001101110010110011100110110001101001011110001011110101011011011001110101001110001101100001101000010100100101100101010011011000000110010001001010111001011111011010100100100110011001100011011111011011101101110001110000100001010111101001100001100101001100011100000011110111001110010011111101110000111110110011101111001110000111100110000110011011011101010011100011100111000010011000000100010010111011100100111011010101011001100111100000010011100010000000010011001100110111010011101000011011010111110110011001100011110011001100000010000101101011110010000010000001011011010010011010110000011100000000101111001011001101111011111111100100011001110111111101010100010011111110100001110101011000010100110111101111100000011100011111101111011101111011111111111001011011010000010010010111010011100010010110001	83131
Dustin	Arline	12/21/1946	1000111101011101111000100100111101001000111010011000100010100000001110000100001100100101110110011010010010010101010111010001110110010001010110101010111000010010010010010110001111001100101100100100101111100000000110010100101100011100100011011001000001110001101001111011100100111010011000010010010010011100011111100101111011101100000010000100010110011110100011000100000100000101001011100010111010010110001001000110001100011010001010101110000001110001010011101110111000110100111101011001001101100110010101001110010000100000010011111010110011111000011000101110011100100111101100110001000000001011010000101110001010001110111110001100100010101110000100111001100100111101110110011011100100001110011111011011110000011110111011101001110110011000001011011000000110110101000001011101100101000001100010101010001110001110000011110110010001111101001100011101011101110110010010100110011110101010101001101000000000000100001001111000100011011010110011000101100000100110011011111110011011111110011101001111011011101111010001011000111101111010	54662
Olga	Andrews	6/11/1949	0100011110011000100101111001100010110111000111101111100001001001000001000001110110010010111100000000110010000101100010111101100100001011001101101101011101100000001000011000100000010100111001100001111011100101101011010001010100100110000100000000111010000111010111100011001000110110110100010001110001110111010010000000100101111110101010101011111111110010100111010010101010001010001000110010000100000010000001111101110010000110011111111010101000110001111110011111100011111100000000101010100011011011101110110101000111110110101111100000011111111000000110111111010111000110001100111100100010001000010000101000011010101011110011001001111111101011000101101101100111010110000001000111100110010100010101000001110011111101100010110010010101000100010101110110010100011100100011101001100000010010101101010011100101101011100001010001001110100100000011010000010011110110101001000010110011011001000101010000111011010000000000011011011100011010100110011000100000001011011101001111001100100111101000000100000101000100101011110010011001101110	31106
Lauren	Calvert	10/2/1998	1001000111000111010101111101000110010110111111000011001100011001111101001111011010011110101111010000001000000001011111001111011111110110111001100011110111111011100010000110001011001010010000111000010000000011100110011110110100101010010110100000110000010011101001111100000100111011101111100000011011000110111001001010111101101100100000110110011010101100000000011100000110010101011111000000010101001001100111100011011001110010001010011110111111110001010010000001111000000001100011011100100100011010010100001001111110011001011100000110101011111111010000011010101010111110101001101000110000111000111000010010001011101110011010100011111101101011011001100100010101110101000111001110101101110101000101110010001111100010011001001001101111001011000100011000001010011010011100110010000001000100100110101111110110101111110011000010010010000101001100001011110001111001111011011001101110111101110010100101011101000011001110100100011010110010001100111001011101011101000100001000000100001110001011100011000000111100001000111001000011110111	40936
Robert	Huckins	2/15/1952	0110110101100010001110110011110010110000110010100000101100110010010010011000010111000011100101110011001011100100101001000011111000110110100011001110000011110100101100010001111011101110011000100000111111001101100000001110001011101000100101000001000110001010100001011010001000111011011011001001000000110110101110111000011111001100111101010100110001111101001001010010001111010111010010110101011010010111101111100110000101101001101111110111100001110001000101000000111011011001110100100000010111100000001010100011000100111000100100101101010011111101001110110111011000011011000001100010001001110011100100001010101111101110101110100000001101110000101110110000000111110111111000100011010100001010000000100111011000111101101100101110110000001110100111000101101101111011100000010110000111111000011110100001111001111101100111110101100111100111000100101001010100000111101010001000011100001110011100010001100101100011000000001001010001110100011110010000010010101000111011111101001111011101010111111100110010110111011001010111001001101101	19276
Frederick	Johnson	6/30/1993	0001111111111111101000010001000010100110001011100001000110101111110001000000100001110000111111100000110000100010010000110011110011000111011100101110010100110100110001001101100011011001101011011000001010111100000110101001010010010011101001110000111100100000100011110010111111001000001101010011011010010001100010011101001101100101101110000000010000101100100010100001000111101101010111011100011010001011110110111110110010011101000111001111001110000111110111111100001000011111101110010001111011100001001010111010010010011100101100001101110000000010101110100101001110001110000001011111111111001010110001011001011000011101110001100010110111110101110100001011101110101000110010010111000100000010111000011110000001001000110111011101100001100000011100100001000100111010011001111100011110010000111001101100111110000010001100001010101000000111101011000100111110100001001111100100011000001111100111000100111010001100011010000110010110000001001100110101001101010000010000110011111001011100001100010110001011010010111001100110001111000010	97287
Evangelina	Barnes	11/14/1993	0110110000000100101010110010110001001011110101100000100111110011110001001110100100111010001101111011110101101101110111010001011011001101101010010111111011010110100010101100110111000010111001000010010011000011110010011111010101000001111100000001111101011011001000101100101011101001110001100001111110110011011100010100000110000000000001110001101111010100010100001010000010011100011101001011010001100001000101100011101100101010000110100000101110111000001110010011011101101011100001101011001100101001100100010101111101111011000001010111101011101101111001110011001101000100011111100001111010111011000001000100100101100110001001111111110010110101100000000100010100000101100111000101101101110101000010111110100001100010110001111110000111100110011101011011111100110101000111111101000011000010000100010110011011010101111001110110000101001111100101111111001001111001001111111110010110110011000001000000100000111000111000011000001110111001000100010000011100111111111101100011000011100000110111011000110001100011110000010011001000101010	13916
Margaret	Skinner	1/10/1948	0000101110101110100011100111000011011011010010011100111010110000111110110110110001011110001011100110110010001100000101010111000111011110011111100111111001010001010100011101010010111010011001111001110110011011010100100100001010111011110010100101110011011101001010111111110110110000101110111111000110001100001100001010110001100011011110010000000000111100111000111000000110110100111010110001100010110001011010010010110010010011000100001011010010100011101010101011110110111110111011010100100101000010001110100001100010100010001001110100001110011100101111101001000100010110001000100100001110011011110000010110110111000111011101010111111010110101100011100010010100001111100010111100001011111010011000001101011011101111000101101100100101111110100000100110010001001011000110110111000010001000001111111001011111110011011111100010010001101111001011011000101101011000010111111000100101000010101100110000001100100111110101101000110011010011001110010001010010101100111000110110010110011001110101010101010000010000100100010011010101000101	163
Sidney	Habib	11/29/1972	0111001010011110111110000001101100110101010101000011110110001001010001000010111010001000100001111000101010001101110100100001010111100000101100001110110010011101000000000100001011101010100111111110100101100010110110111100100110001100000011001011001000100110000011010100101001110000100001000001101001110111001010101111000100000110010011011010000010100010101111001010001101100001010001001111010111111010011100100011100000100111110000110111100000110110011001111111111111010111000000100001111000111000101001101010110100001011000001101110011010010011000111101101001111011000010010010001101110010011111010111110111110101110101001011101001111101000001001100100000011001111011001100010100001011011111010001101011101001010011000101100011001101110111101010110000001010110101001110001111110101001101110100101000100000100111110011010101110001111010001111100011110110001000110011000110011101001101111001110011001010001000111110010000111000101110001000100101011010001000001010100110100100100100110000011111111000000111000111001001111011100	87793
Kevin	Whisenant	10/8/1948	0011110010100100101000011111100100110101011010001010111110101110100010010111101000111001010001010000010110011010100011000111100001101011010010110101111001111001010110111001110000000111011100100100010010000100100111000011100101100000000010010111000001111111111000010001000111000101011111000101001011011110110011100100100100001000000011000011001101000110100010010100101011010010010001000000111101001011111011101000101010010001010100110111101000000011010001001011111010001101100011111110010111111100010000111001011110100001100000100000110100110100111011010001111010010101001001110100100101101000101110011000001010000111111111001101100110001001011100100110100001101000010011011111001000100111010101001010011010011001010000010010011101011100111100001010110000101111100000001010000100110101110111001000111101101000110011100001000000000000000010101111000100110100111101110111011010100111111100010101100100001000000011110000001001101001000001110101111100100101001001000001110101100001110100110110111110001010111100011000001010111111	60829
Meredith	Archer	5/18/1995	0010010010011001000101000110110101010011001001110110011000110001101101000110000101101111010001001111110011011010110000001100001110101100000000001011100100100001010101111001010010111101111100001000111101001010011001111101001100011000011011110100101000011011011111011001101011111100110100111111111000101011110000111000010001101010111011101100101001010000111111011101001001100100011111100101000100100010101001010011101010100000110110100101010001100101000100100011111001110011110001011111010000111010000100110001011100101101100101000111000000000010101101001100110111101001111101011101011010000111110011001100011001101100110011011110111001011010010101001100000111001010110000101100000110011100100001010111110111011001001100110100000101100001100011111100100110001001100111100111001000100111010010101111100001101110100001001111101000011010100100011100001001011110111101011011010010010011010000001111111010000010110111000010001011000101010011100100000001000110000101010000000000100110001100100010100100011110101111000001001001000001	28537
Lory	Perry	4/14/1967	1001001100000001110101011001001110001011000101000001101111001000011011010000101110101000010101000011001010001010110110111010010111001001000111101101101000010011101000111001001101001000100001100001011111010001001000101111110001000100101101000110100101001111010000000010000001001001001100000001101111111100110011001100100010100010001110101000011111010000110100111011100010010010011011111101111000001100101110110100100110111010001100110011000001000110110011001111111010010000011100100100011001111010011111010100111100100100000001100110100101101001001000011100110000001101001010100011110001010001111011101010010110100110011000011100110101010010110110000110010001010101101011101000000110011010000111110110011010000000100110110111100000001100111010010110100100111010000100010011001000011011110100010101111100100110101111110110010110000011101010101111010010001100100110000001011001101011011110010011001111111111111001100110101010010100010100100001001100101101010100000110110001010101101111110010100011011010001110110100011010110000	68257
Benjamin	Saiz	4/28/1991	0111101001010101010111110100111111111010001001001110010110111001111110100000100101010101100110111010100101110001110110110011101000010100001010010001110011000000000110100101110100001110101001000100110101110110110001011110011001100011110111010000100110111101000001101101010110001111010010010100000111010111100000100001000111001110010010000000111011100011100001001011111000111011100011110111010010101110111001001110110010111100101010100001000010011000010010011001010101011001101100011110111001010100011010110001001000000111101111101001011100010011011000110101100100100111110100010011110011001110010010101011111010010010011101110111100000011001000001011100110010001100010110000110110111101110010100000100010001001111010000110010110101000010111111001010010111001100101100010101101011100001110100010011011110100000110110110001100011110110010101011011110000001010110001010101010010000010101011100010011010111110010001000001110000110111000000110001100101111010110011101001111001111101101111101010110101010110100000001001000100111100	39555
Mary	Black	3/21/1945	0101010010001110111010010111111011011000000111111011101000011100100010101010111111100001111100100100101110011001111001110100111001001001000011001010001010110000111101110101111110001110101000011111010001010010111001000110110111101000001000110110011100000010100100101010110001011000100111101010010100111110011001011111111001101110111011101110110110110100000010110000110011101100101101111011110000001011010100100111110110111111110011101011101011111100010111010100111010000010110011100000101101010100110001110011011001000111010001111100001011100011010000010110111001111011100011111101000100110001000010100101110010010100100011100011011100011110110010110010010001111111000100010000101101000000111001101100101011011111110000110010000000110111000100011000000111000111111110100001001001001010111100010110101110010111110110001101000011110110110001011000111010101011100111111101100001011000111111100010010011001100110011010110110000000101111001011111101101001101011101000010011001100011000011101001011101110110110111001101000100001010	82646
Ora	Roth	8/13/1998	0111011010010101001000010001000011101001001000000101101001101101011000010000001111000010110000001101010011100101011011001011001000111000100100111101001100110011100001101110110111111101101001011111000010100111100010011010110111010111001011100011111111100101101001011001100101110100000000000110110001000010101110011000110111010010010000000100101111100010110110111110011110101100000100011110111000101000011010100000010000100000000100110011101111000010010001000001111010100001100001100010101001101110110011001111100010110011010011000100011011101111110110111100100110010010000110011001101011101011010101001100001101101101100110001010011000010010100000001101010011101000000111100000000101010100110011001110100101110100011101100110000000110011000001101100001101111000100111000110011010011110110011100001100010100000000111101110000001111011101001111001101111001001101000111010111101100111001010110010111010000110011111111101011101010101011010111010001100011011011011101010001001010010001110011010011101111000011011001010111011110000	12214
Luis	Cowan	8/30/1938	0011110100011000011100110001100110101110101001100110010111000111110011010101001000010010010011011011001100111111110011110000110011010000100100001001010010110011110011110100001000100100010111100101111010100000101001111010100110011111010001001000010000100001111011111000010001110110111101100101101010000111111000111000011110101111001100010010010100011110111001010100100000011100100001110100100000011010111110010011011111010011010001000111010110100011100011011110111100110101111111011001111011100010110101110011111111011111110011000000010110111000111011000001000110110011010100011110011100110101000001010100011000000000101101101000110011111100010010011000000001100011010000010010010011001011100010111101000000000110011001010001010110111001011110010001011010001101110000110101011010110100010110100010010000001101100100001101010011111011101000010101000000110011110001101111101001111111111101010011111110101101111010110001101001101011011101001010000000100111010000011011010010111000001111000100100101100111110010001101101011011001	79004
Stephanie	Farr	4/22/1998	1010011110111110001101100001111000101111000111010101010110111000001011110011010010111011110100111101111100001010001100110110111000101111001100110111001011110000011111011001001011111010011011011101110101011111111101111100011111010011101101111100010101100000000111101000010101101000111010100101001111010001001100010111010001101010010001001110100110010101010001001000001010001010011111001010011100100101110000100100001110010001000000010011011110111000111111110001000010111011111010110100010001000111110101111110100011001100110111110010000100011100001001011000001001101101111010010100001110110100010011110001100001010011100110110110000011110100000111101010110010111001111010101010001100001000110101101111101011000101001110001001000010110010010100010000001001010111110111010011100111001101010010001111001111111111011110000111000010111010101000110001010010011000111011000011000001101011010101000110000110011000011100100001101100100011000010110101111010001101010100000100110100001011001110100010100100100101000110010100111000010111	29539
