GivenName	Surname	Birthday	bloomfilter	uid
Alfredo	Young	23/1/1948	0000000010100000010001100000100010000000100010000000001100100000010000000000000000000000000000100000000000100010010000000000000000000010100000001000000100000000101100000000000000000001100000000000010001110000100000000100001000100100000010010000000010100000000000000011101111000010100010000100100000000010110000010000010010000000001000000000101000001010010011010001000100100000010000001000010100010000000100000000011000010100000010000110100000000100000001000000000000000000101000010000100000100000000000011000000000010001010010110000000000010100000011010111000000000110101000000000001110010100010000100010000000000000001000000010100000000100000000010101000000000000001010001000010001000001000010000101000010010000010000100000000000000011000000010100000100000001000000000000001100000000000010010000100100000010100000000001101000000010011010000000001000001001001001100100001000000000000000000010100001000010010010100000000100000001000000000000000010000001000000000000000001010000100011010000100000000100000100100001000000001000	39600
CHRISTINA	Foster	06-11-1971	1001010000001000010100010000000010000111100000000010000100000100010000001010000001000100000000100100000000000010001000010000000000011010000010000000010110000001110101001001000001100011001001000000000100100101100000000010001000000000000000010100000100100010000001000000010000000011001000100110001100000000000000010000100010000000100000000000000000000100000000010000010000010000001001000000000001010000000010100100010010000000001011000000000000000001000000000001100000001000000011000000000000100000000001010000000001110100000000101001000000000100010010100000000000000001010000101100000000010000000000111000000111001011000010000000010001000010000000100000000000001100011000000000100010000110001000000000000100000010000000101001000000000111001000010100010100011001001000000000001000100000101010010100000000000010000000100000010011001000001000000100001000010100101000000100000100010000000000110000010000100000011110000000100000010000000000001000000000000000100011000000010001010000000000000100000000100000001100110001010010000000	37942
Robert	Hurley	08/01/1963	0000000001001000000000110000100111100000110001000100110100000101000000000010000000000100000000101000000000000010000000000000000000100010010000000000010100000111000000000000000101000001000000000010100000000100100000010000001100001000000010000000011000100001100001010001001000000001000000000100000100010000000100101000010011000000001000101000110010001100000100000001000001000010001000000000000101000000101100000000111101000001011000110001000010101000010000001000010000000000000001011000010000100110100001010100000100010000000100110100100000000000000100000010000000000010010000000000010010000100000000000000000001000000000000000000000000000010000000100000000010000000011000101000000010000000000010000000000000000011000000000101010000000111000000001100001010000101000000000000111010000000010000010010000000000000000000010000000000000100011100001000001110010001001000001100100010000000000000000000100010000000010000010000001010100000100010000100000010000010000010000000101000010000000000000000000010000000000000010101000000000001	50519
	Irwin	1951-10-8	1100000000100000000100001000000000000100110000000000000101001000000000001010001100000001010000101000000001000010100000000000000000010010000000000000100001010101000000100000010001010001000001101010010100000001000010010010001110000000000000000100000100000000000001100000000001000000100000000100001101000000101110100000010011000000000000000000110000000000000000000001000001000000010000000000000100000000000000100100000100000000010111011011001000001000000000001101100010100100000001000110000000100011010000010100000000010000000000110001000100100000000100010010000000100000001000000000000100110000000000000000000000000000001000001000000000000000000000010000000110000000000100100000000000000000000000101000000000000000000001000111110000000111000000110110011100000001001000000010001000000001010001010000000000010000100000100000110001100000001000000100011010000001100000001100000100000001000001110001001000000001010010000000000000100000000100000000010000000000001010100001001000010000000000110000000000000000010010000100100000100011	79795
kellie	Kay	11/07/1979	0000010000001100000000001010000010000010100000000000000100000000000000010000000011000000000000100100000000100010000010000010100000001001000000000000010100000000010100001000010100100111101000001010001000001100100100000010001000000000000000000000000100100000001000000000001000000000001000100100000000001000010000000000100010000000000100010100000011100000100000000000000000000000000000000100000000000010000010100010011100000000000010001000010110010010000000000000010000000000000100001000000000100010000000010010000100010000100000100000000011000000100000110000000000000100010000100000001100000000100000011000000000000000000010000001010000000000000000010000000000000001010000010000011000001100000100000010001000000000000000001000000000000111000010000101000001001001100010000000000000000010100010010000000010000000010010000000000000010010001000000000001000000010001000000100000100010000000000100000000001000000011001010000011100000100000000000000010000000000000010000000010000010001000000000100100010001001000000000000000000001000	16889
Edwn 	Ewald	12/01/1969	0000000000001000010000000010000001000000100111001000000111000100010000000000000000101000000000101000011000110010000000100000000000000000000000000100010001000010110000001001100000110001001000010010000000000111000000000010001000010000100100000010000010000000000000000010000010010001010000100100110001000000010100000000010010000000000000000000001000000010101100000011000100101000000010010000000100000000010010000000000000100001000110000101000010000000000000000000000000000000000000011001000000110100000000010000001001000000000010100000101001111000010000010000011000000000000000100011001000010001010010100010000000000000000001000100000000000110000001000101000000000001000010100000000001000110000000000100000010000000000000001000000000000011100000000100000000000001000000010000001001100000101000010000000010010000000000000000000010001010001100001010000010000000000000100100000000000011000100000000100000000010110100000010000110100000100100000001000010000000010000100000000000010000010001100000000000000000010000000000100000001000	10188
Christopher	Henson	4-22-1970	0000001010001100010100010100000000000010100010001000000100100100010000000010010000100100000000101100000000001010001100000000000000010010000010000000110011000000110111011001101001110011001000000000010010000110000000000010101000000000010110010001000010000010010001000011000011000010111010100110101000001010111000000000010010000001010000000000001000000111000000010000000010010000000000000000000101001000000010000100000100000010001010000110010010010001000000100000000000000000000011100000000100100000100001011001000101000100000010101001000100011100010010100001001010000001001001101001000000000101100000110010000100001010000000000000010011000000000000100000010010101000000010000000000001000011010100000100000000100010000000101000000100001011001000010100010000010011000000000000001000100000000000010000000001000000010000000000100010000010001000000000010000010000000000000100100100000010000000110001101100000001111000100110000100000000100100000000000000000000000001100100010000010000101101100000001101000000000000100001000010101000	11840
THDMAS	Livingston	1992-07-04	0010000000000101011000001110100000000000100000000000001100010000000000001000000001100000001100100100000000011011100001010010000010000011100000000010000000010100110010000000010000010011011001000001000101011010000000111000001000000010100000010001101110000000000001000000100011001010110010001101000000001000000101000000010010000000001000010100001100100000000000010000010010000000000000100000000000100100000010000101000100000000010000000001000010001110000100100011000100000000010101110000000000100010110000011101000100000000000000100001000100101100000000110000000000000000000000000001100000000000100000100000000100000010010000000000010010000000100000110000000010111000100000100000000010011100000010100000000000000000000000000000100000000011010100000100010000101101001000000000010000000000110010010010000000001000010000100001010001010010001000000001010000000000100000000100000100000000000000010001000010000001110110000000010000100000100100000000000000000000100010100110000000010010100000010010000100000000000101000100100001011001	75706
Mabrion	Williams	3-5-2000	1000000001100000011001011010000000000010000010000000000000000000010000011010100001100001000110100000000000010000111000101100000000011000100000000000000101000100010100000001010000010001000000000001000010010001000100000001000110000000000000000110101100000000000100000010000010010000100000000010111001000010010000100000011010000000000000000000011100000011101101100011000000110100001010000000000100001000000000000000000100000001010010000101010000000010000000001000000000000000000110001000100100000100110000000100000001000101000010001001000010111000000100110010111000000000001000010000000000110000000011100110010001000000000011100000010001000100000000000000100000000000000010000000000001011100000000000100000010100010000000000000000000001001000000000000000000010000000000000010001001000001100110000000000000000000100000000000000000000010000000000000010010000100000000010000000100010000000000000001000000010001100010000000000010100000100101000101000000000000001000110010000000000000010001001000000000000001010000011000100000001010	23385
Robert	 Lyons  	15/5/1947	0100001100001000000000010000000000100000100000010000100100000001000000000010010100100100000010100000000000000010001100000000000000100010000100001000000000010110010000000000000001000001000001000010010000000000100000000000001110001100010000010000000000000000100000010000001010000000000000000100000000000000000000111011001010000000001000001000101010001000000000000000000000000010001000001010000001010000000000100000001100000000000000000001000110000000000000000000000000000000000001011000000000100100100001010100000000000100010100100000100010001000000100000001100010000010000000010000010000000000110000100010000001000000010000000000000010000100000000100100011000000000010000000100000010010000000000000001000000000011000001010110000000100011000000011100000000000001000000000010010000000000010000010000000001000000000010000001000000000010111000000000000000010000000001100100000000000010000000001000000010000001110010010000000000000000110100000000000010000010000010100000100000010010000001000100000010000000000000011101000000001100	2614
Michael	Spencer	1997-01-14	0000011010101100010100010000000110000000100000000000000100000100000000000010000100001100000001100001000000000010000001100000000000100000010000010000010100000000000010011100000101110101101000000000000000000100011000000110001010010000100000000000100000100000000001000001000000000000101010100101011000001010000000000001010110000000010010000100000000100000000000010010010110000000000001000000010001110000000010000000011110001000001000001110000100000011000000011100000000010000000011000000000000100010100001010111000100010101000000100100000000000000010000100000000000000010000000100010110000101000100000100000000000010010000000000000000001000110000000000100010000001001000000000000001010000011000000010000001001000110100010011100000000000111000000111100010000001001000100000010011001100000001000010000000010000000100010000000000000000010001000010000001000010000001001000100000100000000000000110010000000010000011101000100000000000000001000000000000010000000101100000100000000010011010000000000000100000000010100000001000000001010	8222
Robert	oSeol	6 Sep 1949	0001000000001000000000010010000000100000100000101000100110000001000000000010010000000110000000101010000000100010000000100000000000001000000100000100000001000110000000000001000001000011010000010000010000001010100000000000001100001101000101000000000110001000100000010101001000000001000000000100000000000000000000011010000010000000001100011000101010000000011000000000000000010000001000100000100001110000000000000000001100000000000011000001000010000000000000000010000000001000000001011001000000101100100001010000000000000100010100110000100000000000010110000000010000000010000000000010001000000001000000000000000010001000000000000110000000000000000001100100000000000000011100000001000010000000000000000100000100010011000000000000100000010011000000001100000000000001100000000000010000000101110000010100000000000011010010000101000000001000011000010000000000010001000000100100000000000000000100010000000010100000010010010011100100000001100000000000001010000010000010000000110000010000000001000000100010011010000000000101000000000000	12698
Amanda	seWt	2/11/1938	0000010000000100010001000010000110100010100000000000000100000000000001101100000100101011000010100100000000100010100000001000000000010000000000000001000101010101100100000000011001000001001000000000000001010000100000000000001001001000000001000000110000100000101100000000010000000010100000000101000000000011000000000000100010001000000000000001001010001010011100000000000000100000001001000000000000000000100000000100011000010001000000000000010010000000001000001000010000000001001000001000000000100111010000010100000000010000010000100101000000100100000010000001010000000000010000000000000100000100100100001000001000100010000000000000000000000000000000000000000001001000100000100000000000000000000000000010100000001000000001000100000000010011000000000100000000000001000000000010010001100000100000011000001000000000000000000001001000001100001000000000011000000000001000000101000000010000000000000001010010000000010010100100000000100000000000000001001000000000000100100000100000010000000010001100000000100001000000000000000000000000	10371
Raul	Catlett	03/28/1937	0001010000000000000000001010100000000000100010000000100100001000000001000000000100000001000000100100000000000010000000000000000000110000000000000000000001001011000101100100100111000001100101000010000000000000000000100010001101000101000000000000000001000000000001000010001000000000000000000100101000000000111000000000010011000000001000001000011010000010000000000000000011000010100100001000000100000000100100001001001001000000001001001111011100101000000010001000000001001000000000000000000010100000000000010100000010001011010010100110000000010000000000000100000001100000010000000010010100010000000000100010000100000000000000000000000000010000000000110000110000000000010011001000100001000000000000000100001100000000000100010111110000100111000010011110001000000001000000100000010001000000110000010010000000000000100011000000000000010010011000000000000110000001100000000100000000101000000000000000000010000000111100010000000001000000010000000000010000000100000100000001001000010110000001110000100000000001010010001100000000001000	44162
Kenneth	Griffith	24 Apr 1966	0001000001100101000000001000000100000011100010000000001100000000010100000000000000000010011000101000100000000010101110010000110100000011000010000000000000000000010010010001000100000101111100001010100001000000000100010000001100100100000110001000110000001010001001000001000000000000100010010110011000000000000101000000010010010000010000000010011010000000100000000000010010010010010000000000000100000000000000101010010100000000001000001100010000001000000000000000000000001000000000110000000000100010100000010001000101010000000100101000000001100001000100101000000000000100011000010000000100000100000001100011010001000000000001000000010010000000000000000001000110000000010010010001011001001001100000000101000000100000100000000000000000000011000010000100010100010101010000000000000010000010010010110100100000000000100000000100000000000100001000001000000010010010100000000100100100011001001000000001000000000100010000000100000001000010000010001000000010000010000100000101010000011000001001000000100100001000000000100000000010010001	31461
Ollie	 Stanley 	11/04/1967	0000010001000001010000111010100110100010100000000000010100000000000000010100000101000010000110100100000000100011000000000000000000101000010000000000010100000000100110000000010100100011001000000000100001000000100100000000001000001000000000000000010100100000000000010011000000000010101010000100001100000001001001100000100010000000000000000000000000000100110100000000000010000000010000101001000000000001101100000101010101000001001010000001000100100010000000000000010100000000010100100000000000100011100000010101000110010000010000110101000000000100100010100000000000000000010000000001010010000100000000011000000001100010000000000000010000010100000000100000000000011000100000001000101000001100000110000000000000000010000001000100000000000011000000001100000001000101000010000000100010000000100010010010000000000000000010000100000000000110001000000000001110010001001000000100100100010000000000000000000000000000010000000100010110100000000000010101001000000000000100000100000000010010000000000100000000000001000000100101000001001000	87873
Elias	Flanigan	1/1/1987	0000000000001100000001010010000010000000100001000000001100000000000000000010000100001000000000101010010000000111000000000000000000100000000000000001000100010100000100000000010000011001100010000010001000001011000110000011101000001000000000000000001100101000100000000000110000001100000000000100000000000001010000100000100010100000100000000000000100100000000000000000000000000000000000000010000000000010000000000000010000010101100000011000000100000000000100000010111110000000000110000000100000100011000000010110000000010000000000100010000000000000000000100000000010000000000000000000010000000000100000000100000000000100000000000000010001000001110000000000100000000001000000001000001000001100101000000010000000001000000000000100000000000011000011001101000000001001000001010010010000000001000010010000000000000001000010000000100100000011001000000000101000010011001000010100001110000001000100000000001000010000011011000010000000000000000000000000000000000000101100000000000001010011000000000000000000000001000000000100000000101000	91938
Patsy	Coelman	1997-1-29	0000000000001000010000001000100010000000110011000000000111001000000000011011010110000010100010100000001000000010100011000000000000100000000000000100010101010100000000101000000111100011001001010000000000010101000010000010001000001000100100000000000100101000000000000001000000000000100000110100001000100001000000000100110011000001000000000000001000000000011001010000010000001000010000110001100100100000100110000000010000000001000101001111000100100111000000000000010000000000001000000001000000100011110000010100000000010100000000100000000001100000010010000100000000000000001000100000110100000010000000100000000000000000000001000100000001000000000001010000000000000000000010001010000011000010000001000100000000000000000000001100000000000011000100001100000100000001000000001100000000000001100010010010001000000010000011000100000000001010001001000000011100000001101000100110010000000011000000010001011000000000110000000000000010100000000100000000001000000000001100000000000000010110000001010000000000000101000000001001000000000000	35095
Terri	McCaffery	8-25-1991	1010010000000000000100010100100001001110100110010000000100001100010000001010011001000100001010100000001100000010001001011000000110000000000000000000000000000001000000000001000001000001010000000010000000100000101000000000001000001100100000000100010010010000000001000000010000000000001000000111001100001000001000110000110011010000000000000000011000000100100000010000010001010000001000000010000101100000000010100000001000000000001010000100000000000010000000001000100100001001010001000000000000100000000001010000100001010011000110101001000010000001000000001100110000000000001000000000100000010010000000110000100001000000000000000000010000000100000000100000100100001000010010100000000011010100000010010100001000011010000000000101011001000111010100000100001100010001000010000100001000000000000100010010000000000010000001000100000110000000001000001100001010010001000011000100000000000000100010000000100000100001010110000000000100000100000000001000000000100000010000010000100001010000110001001000000000100100011001011001010000010000	93226
Marida	Lopez	11-20-1939	0000010010100000000100010010000010000110100000000000000101000000011001101000000000001000000000101100000000000010111000000000000000010000000000001000000101000100000001000001100100010011001000000001000000001000101100000001001011000000000100000001101000100000010000100000100000000000100000000110001000000010000010100001000011000001000010000000000010000000000001100000000100010000010000000000000000000000000000000000011100000000000000000000010010000000000000001000000100000010000000000110100000101001010000011100000101010001010000101100000000100000000000000100000000100000110000101000001000101000000010001100100000010000000010100010010001000000000000000000010000000000001100001000000000000000000000000000000000000000000000001000001010000011000000000100010000010011100100000010001001000001100000010000100000010000110010000000001000000010001110000100011000000000001000010110000000010000000000010001000010010010011000000000000000100000000000000000000000000000001000010101010000010000000100011100100000000000010000001000010000000010	89363
 Perry 	NUMBERS	07/13/1979	0000010000001100000100011010000000100000100000010000001101001000010000000010000010000100000010100000001001000010000110000010000000000001000010000100010010000000000010101000000101110011000000000000001000101100100000000110001000001100000001000000100000010000000001000010000000000000001000100100100000101000010000000000000010000000000010000100000000001010000000100000000000000000000000001000000001100010000010000000001100000000010000001010000010000001000000000000000100000001000001100000000000100011000011010000100000000001000010100000010010010000010100000000100000100010000000100010001000000000000000000010000000010101000000000001000001000000000000010000010100000000010000100010000000000100001010000100000000000010100000001000001000000011010100000100001000001001100010000001000000010010000000010000001000000000010010000010010110010010001000000000001000010001000011010110001000100000100000000000000000000000010000000000000100000100000000001000000000000000010010000000110000010000000000000001101000001000010000000001011001101001	46927
Mbargorie	Nash	05/06/1957	0001000000100100000000000010000000001010110000000010001110000000010000001000010100000101000010100000000000110010101000000000000000100000000000000000010001010101000000010001000000000001000100001001000000000010000100000000001010000001000001000000000000000000000000000101000000001000101000000110001001000000000010100100001010101010010000000000000000000000001000100000000100010000000000000000001110110000000000010000000100000000000001000001010110001000000100001010000100001100000000001100000000100010010000010100000001000000000000111000010010100000110000000000110001000000010000001000010000100100000010110000000011000001001010000100010000000100000000000000000000000100001000000000000000010001000100000000000100000000000000000110000000000011000000001100010001011001000010000010001000001000010000010100001000000000100010100001000000001010001000000000010010000001000000000100000100000100010000100001100010000001010000000101110100100000100000000000011000001000101000010001010000010010000001001000000100000100010000101100000000000010	71068
Griag	 Kaiser  Jr	29/05/2000	1000000000000100010001010000010000000000000011000000000011010000000000000010000010000100000110000000011000000101001000100000000010000000100000000000000011000000000101100001000101001000001000010000001000000000000100000010001000000000000100001100010000000000000000000000000000000000000000000000000000000000000000100001111010000000000000000000001001000001101001010000000000000000100000000000001101001001000110000001010000000000011100000100010000010000000000000000000000000000000011000001000100000000000001000000010001011101000000000000000011000000010100010000101000010000000000010001000000000000000010100010010001001110000000100000000000000101000001101000110000000100011010000000000001011010000010010111000000100010000000100000000001000000001011001001000000010000000000000000000001000000100100100000100000000000100000000000010000001000000000000000000000010000000100001000000000010011000000000000000000000001000000000000001001000000000000000100000000000000000000000010010000000000000011010000000010000000000000101001000000100000	78136
Keith	Donofrio	05-31-1974	0001000100001010000000000000001100000110100000000000100100000000010000010001010000110000000001100000000000100010010011000000100000001111000010000000010100000000010000001001000000100101000101011110000000110100000010010010011000000000000010000100110000010000001001000010001010000010000000100110101000000001010101000100010011000000100000000000100000000010000100000000000100010000000000000000000000010000000010000010000000100001010001000000110010001001000000000000000000001000000000010000100001100010000000110000000001100000000010111000000001011000000000000010001000000110100010100001000100000000000001100010000010000000000010000010010100000000000100100000000010000000011000010000011000000000000000000000001110000010000000101010000001001011011011000100000000010001000000100000000000000010010000010100100100000000100000001000000000001010001000000000000000010011000101000100000000000000000000000011000000000000111000010001100000000000100100001001000000001000100010100000110000011000010000000000001000000000000010000000000000001001	43571
James II	Williams	01 Jan 1990	0000000001010000010000011010000010100000100000000000000100000000010000010000100001000000000010100001000000110010000001101110000000011000000000000000000101010010000100000000010000010001000000000000000001000001000100000001001000100000101000000000111100100000000100100000000000000000110000000100011001000000001000000000010010000000000000000000000000100001101100010101010100100000001010001000000000101000000100000000010000000000000010000001010000011010000000000000000000001000000110001000100100100100100000110000000001010100010000100001101000100000000000110000011000100000001000001010100000010000010000100100000000101001000000000000010001000000000000000000000000000000000000000000000010001100000000000000000000100100010001000000000110000011000000000100000000000001000000001000011000000000001010010000100000000000000100000000000110000000001000000000101010000100001000010100000100010000010000000000000000010001010010000000000000010000000000000001000010100000000000100100000010010000000000000000000000000001000000010000100000001010	78125
Jenkins	Salvatore-Smith	09/26/1944	0010010010001100000100011100000000000100100000000000100101000001011001000000011100010000000001101000000000101010000100000101000000000000000010000000000001000000000000010000000011010101001101000000011000000000101000100000101000001100010001000000010100011010000000100011110000000000110000000100101000001001010010111000010011000010010000000000101000100010000001000100001100000000010000000010001100000000000000000000001000100000000001001010000010001011000000101001000100000000000000110010001000110011000000111100000000000000010011110000010000010000000000011001011111100000100000001000000110000100100000000110000010000000001010000100100010000101100000010100000010000001001010010000000000100001000000001000000010000010010000000000000000000011010000000110010000000001001001000000000100010001001000010010100001011000010000100001011101000010001010000100100100000000100000000100001100010010001100010110000000000010010010000100010010010000000000000000000010001000001000000001010000010000000000010100000100000000000010100001000000001010	91128
Carolyn	Childress	1960-02-24	0000000011000001010100001010000100101101100010000000000100001101010000000110000001100110000010100000001000110010000100110000000100000100000100000000000001000000000110010000000001010011001000100001100001010001001100000000001000000000000000010000011100000000100001000001000000000000101011000101000000000000000001000000011010001101000000000000001000100001110100100000000010000000011010101000010100001000001000000000000100001010001010000100010000000011100000001000000000000001000010001000000100100000100000010001000100000101000000100000001000000000000010101100001000000011010010011000000000000100000011100010000100100000000011000100000001010100000000000000100101000000100010100001001011000110100000000110001000100101010001111010000000000011010000011100001000000101100000000000000110100100010010010000000001000000100001000100100010100100101000000000000010010000000000100111101000000000010000110000000000000001011110000100000000000000100000000001001010000000001000110100000000010100010001001100011010010001010000101001010001000001	55995
Ronald	Willimas	1960-07-04	0000000001000100010000011000000000001000100000000010000100000001010000010010100001100000000000100000000000010011000000101010000000011101000000000000000001000011010110000000010000010001001000000000100000000011000100000001001100000000000000000000101100000100100101000000100010000000000010000100010001001000010001000000000010000001001000001100000000001001101000100001000110100000011010001000000000001000001000000001000100001000001010000101010000000010000000000000000000000000000110001000100100100110100000010001000100000100000000100001000000101100000000110000011000000000111010000001000000010100000000100100000001000001000000000100010001000000010000010000000000010100101000000000000010001100000000000100000000100001000000000000000000000011000000001100000000001101000000000001010010000100110010010000010000000010000000101000011010010110011010000000000010010100000000110110100100000000000000000000000010011011110010010000000000000000100100000000000000000000100010100100000000010000000000000000010010010001000000010100100001001000	32750
  Laurie  	Hsancock	02/14/1978	0000010000001000010100001000000100001110100010000010000111000000110000000100000100000000100100101000000010100010000000000000000000000000100010000000010000001000100100001001100010100011000000000000000001010100001000100010001000001000000000010100000000000000000000000000010000000010111000110111001101000001000010000000110010001000000010100000001010100001011001000000000100010010010101100000110100000011000010000100000000001001100101110100000000001010000010001001010000001000000000001000011000100011000000010100000001000010000000101100000000000000100110000000000010000010001010110010000000010000001000110000000000000100000010000000010001000001000000000000000001000000101010100000001001000000000100000110001101000100000000001000100100100011000000000100000001010001010010000000000001100000000000010000000100000000000001000001101000000000001000000100000000100001000001000100001010001000000000010000100000000000010000000000011110000000000010000000000000000000101100100001001001010000010011000000010010000001000000000000000000000000	27859
Pualine	Griffiths	06/07/1950	0001010000000001000000000000000100000010110010100000000110001010010100001000100110000000011010101100000000000010101010000000100100000010000000000000000001001000000001100001110100000001000000011000000000000000100010110010001100000001001110001000110100001000001001000000000000000000000000110110001000100001000111000000010010010000010000000000010010000011101000000000010000110010010000001001000100011000001000100001100000000000000001000000010000001101000010000011000000001100000110010101000100100010010000010000001001010110000000101111000000100001010100101000001001000000001000001010010000010100000001000000010010000000000000000000010000000000100001000001010110000000001000001010100000001100000001000001000100100000000001010010000000000111000000000100010100010001001000000100000000000010110010110100101000000000100000100100010001001000001000001000000000010000000000000110000100010001000100100000000000000101010011000000100011000000000110001000001010000000000000000000011000011000000000000000000000000000000000101000000000011001	68571
catherine	Proter	7/7/1949	0001000000000101000000011010000110000010100010000000000100001000010100001110000000000100000000100000000000100010000001010010000000011011100100000000100000000010000100000001000001000011000001000010010000001000100001010010001100000100000101000100000100000000100001010000001001000000000110000110001100001000000100010000010010000000000000000100101010000000000010000000010000010000000000100000001011000000000000000000001000000001000011001010000010001000000000001001000000000000000101001000000000100110000001010000000001000001010000111000111000000000000010000100010001000001001000001000001100010101000000000000000100001000001000000100010001000000000000010100100010000100011000000000000000000000000000001000001000000011000100000001100000010011000000010100010100010101101000000000000000100010011001010010000000000010010011100011010011010010101000100000000010010000100000000100000100000000000000010001011000100000010110000000000000000000000000000000000000000110000010000000010000010000000000000000100000010000011000000001010000100011	976
  Sharon	Jamse	01/18/1964	0000000101000000000000000010000011100000100000000000100100000001011000000000000000110000000011100001000000110010000000101101000000000000000000000000000101010011010000000000000000000001000100100001100001000000000100010000001000000000000000000000110000101000100100100000000010000000100000000100000000000001000000100000010011100000000010000010010000000000001100100100000101100000001000001000010000000000000100010000010000001000001000000000000000010001000000000000000100001010000100000000001000100100000000110100000100010000010010100000100000001000000000000000011000100000000000000010000010000100010010100000000010101001000010000000000000000001000000000000000010000110010000000000000010000000000000000010000011000001010001000101010100000111010000001100001000000101000010011000000010000000011000010000100000000100100001000001000000010100001000000000101010010001011000000100100000000000000000000000000000000000110010000000010000010000100100000001001000000000101100111000000010010000000000001000000010000000000000001001000000000010	29688
Caprenter	joe	02/05/1974	0000000000001100000000010000000110000000100010000000100100001000000000001010000000010100000000100010000000100010000000010010000000000000000000010010010101010000010010011000100101110001001100000101000000000100000110000010001000000010000000000000100000100000000100010001000100000000110010100100000000000001000000000101110010000000110000000000001000000000000001101000000110100000000010010000000101000000000010000000010100000001000100000100100000000001001000001000000000000000000001000000000000101010100001010001000101010001000000100000001010001000010000100100001000000000100000100001000100010001000010100010000000010000000010000000000001000000000000000000110010000000010010000000000001000001000000000100001001000010100100001001011010000011010001000100011100000001000000010000001100000010000000010000100000000010100001001000000110000111001100001000001010010000001000000100000100000001000000000000000101100010010100010100000000100000000000000001000010000000111000010100000100011000000001101000000100000000011000001001010000000000	5723
William	Densmore	1977-01-18	0000000010001100010000011000000010000000100000000000000110000000010000010000010101100100000000100000000010010010000100101100000000111000001000000100011100000001000100011000010000110001001001000010000000000101000100000111001010000000010001000000101100100000000110000001000001000001100000101101000001000000001000000000000011000000011000010000010000010000101000000001000001100010001010000000001000000001000010100010010000100000000010000001100100001010000000100000000100000000000100101000100000110100010000010100000100010000000010111000110000110100010000110011011011000000000000100000011000010100100000000100001000000100001000000100010011000100100000101000000000000110010000000000000000001101000000000000000001000000010000101101010000010111000000001100011000000001000010000000000101000000001010010000000001000000000010000000000000000010001001000000001010000001101000010100001100000010000000000010000011010001010010000100000000000000000000000000010010000000000000100000000010011010000000000000000100000001000000110001100000001100	96536
Rodney	sAguilera	18 Oct 1974	0010000000001001010100010000100100000100100010010100100101000011010100010010100000010100000000101000000010110010000000110000100100000000010010000001010011000011100100001000000101100001000100000100000000000101000010000010001100000000000100000100000000010010100000100000000000000000000000100100000010000001000010100100010011000000101000001000010010010000100000000000010001000000111010001000000001000000101111001010000001000000001010000001100000100001010000000000000000000000000001001010011000100001000001110000001100001000000010110000000000000000000000010000001000100000000000100000010010000000000000000100010001000000000000000000000000000000000000000000000010000110010000001000000010000100000000000001000000000111000000001101010000100111010001001100001000000001000010000000110000000011110000010010000010010000110000011000000000000000011000000100000110010001001100000100000000100000000010010000100011000000010100010000000001100000100000010000101000100001100000000001000000011000000000010000000010000000000000001101100010001010	64862
  Kenneth	Cxo	12-22-1983	0001000000000101000000000000000101000000100010000100000110000100000100000100000010000100100000100000000000100010000110001100100000000011001000000000000000000000010000010000000010000101100100001010000000000000000100011000001100100100000100000000000000011000001001000101010000000001100100000100010001000000010100100000010010101000110000000010001110000000000100000000010000000000000010000010100100100000000000101010010000000000000111000100010100001000001000000000000010001000000010111010000000100110000000010000100001000000000000100000100101000000000001000000010000000100011000000000000100000000000000100000000000000000000000010000000001000010100000000000000011000000110010110010011011000001000000010110000000000010101000000000000000000011000010001100110000000001000011000000000000000011010000010000000000001000100001000000000000000000001100001010000100010110000000000100000100001000001000001001000000000000011010000100000010000000000000000000000010000000000000100000000100010000000001000000100101000000000000000000000000101001	61859
Marisela	Roy	17/07/1969	0000000001100100000010001010000000000110100000000000000100010001010000001000000010000000000000100001000000000010101000000010010000000011000000000000000010000100000001000001000000000001100000000001100000001000000100000010001010000000000000010000000000000000100000000000000000000000100000000110001110101000000000000100000011000001000000010100000000100000000000110000000000010000101000000000010000000001000000100000001100000000101000011000000010000000000000001000000000000000000000001100000000100010010000010100000001000000100000101000000010100000000000000000000010000100000000000000001000100100110010000000000000001100000010000000010000000001000000110000100000000001000000000000000010000001000010000000000000010001000000100000000000000111001000001100000000011101100000000010001010000000010010010000100010000000110010000000000000010110001000000000110010010001000000001100101010001000000000101001000001000000011001100000000000100000100000000000000000000000001010010000010001010001000010011000100010000000010100101000000000000010	34668
Eddie	Besaw	11/09/1944	0000010000000000000000000110100010100010100100010000100110000001000000100000000000010010000010100110000010100011000001000000000010000000000000000001000101000000000001110000000000000001101100010000010001000100101010000000001000001110000100000000010100101000000001000001010000000000101000001101000000000011000010010000000010000000000000000000101000000000001100000000001000110000010001001110000000000010000000000000010100000100010000000000000010000011000001001000100000000000000010000001001000110010000000010000000000010000010001100000000000000000110100000000001100001010011001000000000000000001100001011000000000100000010000000000000000000001100101011101000011000001010000000000001000000000000110000010000000001000000001100000000000000011010001000101000001000001000011001000010000010000100000110010000000000000000000000001100000001000001000000000001000000000001000000100000000010000000100000000000000000000010010000000010100000000000001000001011000000000000000000000100000010001000010001100000000000100000000000001000000101000	62504
