GivenName	Surname	Birthday	bloomfilter	uid
Mark	Castill	1958-09-12	0000000000100000011000001010000010000000110000000010001100001000010000011000000101001000001001101100000000010010101000100000000000011000000010000000000100000101110110000000000000000101000000101001000001010011000100000000001010000000000010000000010000110000000000000000100000001010100000000100000000000100000010000000000011000000000011000000010001000100110001100000000001000000000011000000000100000000010010010100010100100000000010000000000000000010100100001011000100000100000000001110000000100000010000110100000000010001000000100001000000100100000010000100000001000000000000100000000000100000000010000000100000000010000010000010000000000000000100000000100000001000000100000001010000000100000000000000001000000010000000000111010011000111010000000100001000001001001000100010001000000000001010010000100000000000110101000001000000000000001000000100111011100001001000000100100000000001000000100001000000000001010100000000100000100100000000000000000010001100101000010000000000010000000010001000000000000001010010001100011000000010	87072
Iris	Delvalle	08 Jun 1938	0011001000000000110000001000100000000010100000000000000100010000010001010000000101100000010000100000000001000010001000000000000000011000000000010000000011000001100101010001001100000001101000000010000101010000000100000010001101001000000000000000010000000000000010000000100000000000000000000111001000000000001000001000010011000000000000010000110010100010111001010000000101010000010000000100000100010001100100000010010000000000010011011001010010100010000000000000000000101000000000000000100000110000000000010100000001000000010010111100000000010001010010011010000000100000100000001000110000000000100100000000001010001000010000000000110000000000000000100000000100000001001000111000000000010001000000000000000100000000000000100101010000010111001000000110101010011001000000000000000001000000000000011110101000000000100000000001001000001000001010100000010100000001000000001100000000000000001001000100010010000010011001000000100000000000000100000000010000000000000010000000011000011001000010000000000000100011000000100100000100100000	92657
David	Cooper	14 Oct 1954	0000100010001000001100010000000000000100110000010000100111000100001000000110000100011100100101101000000001100010001000000000000000010000011000000001000001000101100010000100010111011111011100001000000000000000000000000000001000000010000100000001100010000000011010100000000000000000000110000110000000000111000010100000000111000001000000100100000010000000000000000100000010100000010101000000000101110000000000000000000100000000000101000000000100000001000000011100000000000100000001000110000100100011100001010001000100000001000000100101010100010000100000100000001000100010001000010010000100001000110100000010000000110000000100000000000001000000100000000000010010000000000000000000000000000000000010000000000000000010000000011110100000000111110000000100000000000011000100000000010000000011100000010000000100011000100001000000000000001010001000000100000001010000000001000100000000000000000000110000000000010001010000010000001010000000100000000000000010000000000000001101000000010000000100010000000000000000010100000011000000000000	75525
Don	Smidh	4/5/1937	0000101010000000000000000010000000000000100000000000000100000000001001000000010100100000000010100000000000000010011100100000000000110010000000000000000001000000010010000000000000000001001000000000000000100000000000010010001001000000010010000000100001000000000011000000001010000010000010010100000000000010000101100000010010000000001000000000000010000000000000000000000010000010000000001000000000000000000000000000001100000000000000000000010100001000000000000000000100010000000000010000000000100010100000010101000100000000010000111100010010001000100000100001100010100000000000010000010000000000100100100011000001000010010100000000010010000100100000001000001010000000000000000100010000010000000000000000000110000000000010000100000000000011100010011100000000000001000000000000000001000010010000110000100001000000000010000000000000010010001000000000000000010001100001000100000000000010000000000010000011000000110000010000000000000010100100001000000000000000000000100100010000010110000000000000000000001001000010111000000000000101	89896
Laisha	Strickland	06/06/1944	1001011000001000011000000010000000000010100010000000101100000001010000000000000100010010000000100101000010110010001000000000000000000000000000101000000011010000100001000101000000000001000100001000011100000010101000001000001000001101000001010000000000000010000000000100011000001010110000000110001100011001000000010000110010100000000010100001101010000000001000010000001100010000000001100000110000110001000000010110001000001001101001010000010000000001001100001010010100001000000000000001001000100011001100010100000001000000010001101001000000000100000100000000001110000000000100000100000100010000000000000100000010011110000000000100010000000001110000100100000010001000001000000000000000000000000000010000000101000000000000100100000100100111011000100100000000010011000010000000010000000000000000010100000100000000000000000101100100001100001000000000000010000001000001000100001010000000000000000001000000000000010010000101110110000000100000000000001000000000101100000000110001010010000001001000000001000001000000100101000000000100	78679
Warren	Zimmermann	28 Jan 1967	0000000011000100000000010100000010001000100010000000000100000000000000001010000100000100000100100000001000010010100100000000000000100000000000000001000100010101000000010100000101000001000000100001100000000001000110000100001010101101000000000000000000110000000001100001000000000000101000010100010000001001001100000010110011000000010001001010011001000000000000100000000001000011011000001000010101000000000000101000010000000001001000000100100110010000010000000000010001000001000001000000000010101011010001010100000010010000000000110000100000100000000000000010000001000000000000100000010000000100000010110000000000000101000011000000000000010100000000000000000000000000000011100100101001000001010010000100100100000010110100110111010100000111000000001100011000000101000000000000000111000001010100010001000000000000100010000000000000000110001001001000011010010001001001000100111100100001000000000001001000110010110010000101110100100100000000001000000010000001001100110000000010010010000001001000000100100001000000111001000000000000	79343
Baltyes	Daniel	10-25-1957	0001100000001000000100000010000010100100110010000000000101000000011000001000010100001000000010101000000100100010011000010100000000100000000000000001000001000001000000000000010001000101100010001000000001000000000000000011001000001000000000000000010000000000001000100000100000000100101100000100000000000001000010100000111011001100000000000000001000100000000100001100000100100000010000000000000100000000000010000000000000000101000000101100000110000000000000000000010000000101000000001110000000100111000000010100010010010010010000100000010010000100110000000000100000100000100000010000010100010000100100110000000001100100000100000000000000000100000010000000000000000001011010000000010001010100000100000100000000001010000001000111000000000011100001001100000101001001010010000000001000001011101000010000100000010011000010000000001000001010001010000100100001000000000000000100010000000000000100110000100100100011011001010000010100010000000000000001010000100100010100000001000000010011100001011000000000000001000000001000010000000010	22039
Matthew	SHEARS	10-16-1989	0011000000100000001101011010000000000100100000000000000101000000011000001000001000000001000000101000000001010010100000000100000000010010000000000100100001010100000000100000010001000001000001000001010000001000100100010110001010000000000000000000000000000000000001100000000001000000101000000100001000000000111110100000010011100000100000000000000100000000001000100100000000000000010000000000000000110000000000010000001100000000010101001010001010001001000000101100000010001000000011000010010000100011010000010100000000000000010000100000000100100000000000000000000000100000001000000000001100100000000010100000100010000001000010001010000000000000100000010000000010000001001000000000000000000000000000100000000100000000000001000000110000010011010100000110000000000001101000000010001000000011011000011100100100010000110010000001000100001000001000000100110010000000100000100100000100001000000000010001001000000000010010000000100000110000000000000000011000000000001000110001010000010010000010111000100000010000010010101000001000100011	35122
Nrorman	Elliot	1943-06-05	1001001000000011001000001000000101000000110010000000000100000100000100011011000101000001000010100000000100010010101000000000000000001000000010000000000100000100000100000000010000010001100000010000010000010000100100000010001100001100100101000001000100000000000000000000000001000001100000110100000100000011000100110000100011000000000001001000101111100000100100000000010000000100000000001000001000010000000000001000000000000001110011001000000000001010000000000000010010001000000100010000001001100111010000010100000000100000110000110000010010100000000000100010110001000000000000100000010000000100100001000000000011000000001000100100010001000111000010000100000000000001001000000000000000011100010000100000000100000010000000000000000000101011000000000100000000001001000000000000001000000010000010010111000000000000000000011001000000001000001100001000010000010000000000000100000100010000000000000001000000000001111011000001100000100000000001000001000000000000001110100000000000010001000000001000011000000001000000001000000000001001	50006
Edward	Ledotux	2/10/2003	1000000000000000100101100000100101000100000010000000001001000100000000000100010000000000000100001010000000100001010000000000000000000000100000000001000001000000000000100000000100000000100001000001000000100010000100001100000000000000010000000100000000000100000100100001011010000011000010000000000000000000000111100000011001001100000000001000001001000001001101100000010000100000010000001010000100100000100100000000000000000100001000000101000010100000100001000000100000000000000000111010000000100101000000010010000001000001000000010000000000000000000101000100000000100000001000110000010000010000000010100000000001000000001010010000000000000010010000010001100001000000100010101010011001000000000010010110100010000000001000010000010000000000010001000001000000000000000000000000010001000001000100000010010000011010110000001000100000000000010100001100000100001001000001000000010000010000000000010010000000111000000010000001010100100000000000000100000000000011001000110011000000000000001001011010000000000000010001001000000000000000	76922
aLrry	Robinson	22 Mar 1955	0000010000001000000000000000010100000000110010011000101100000001000100000100010100100000000000101000000010100010000100000100000000000000000000000100000000000100110000000001000100000001000000001001100000000010000100000000001000000100110000010000000110011000100000100010000010000000101000000110100100001000010010101000010010001000000000100000001000001010000000100000000000100000001000100000000101000001000000000100001000000000100000010100100010000000000000000001000100000100000000011100000000110010100000010100100000001001000110100000000000011000000100000001010010000000000000000010000000000001100010100010000100000100000010011000000010000001000000000000000001000001100010100001000011000000000010010110000000000001000000001010001000000011100010001100110000000001001001000000000000000000010000010000000101010000110000100000010101000010001000100010001000000001000011000100001110100010000100100001010000000001110010010010000100000100100100101000000010000000111100110000110001010000000001001000000011000000000000001000001000001000	64759
Josewh	Nichols	17 May 1976	0100011000001000000100000000000010000000100000000000000100010100000000000100100000001010000011100001100000100010001000000000010000000000010010000000011000010010010011001100100000100111011011000000001000000100000000001011001010010000000000010100000110100000000001000001000001000110011010100100010000000000000000100010110010000000100000000000000000000000010000000010000110100000100000110000000000000001000010100000000100000110011000000000000000000001000000000000000000000000000010100000000000100010100000010001001101100100000000100100001010000000010010100000101000000000000001100011000000001000000010100000000001000010110000000000000000000100000000100100000000011000000000000000110000010110000110010000000000000001000000111010000000000111000100000100000000010101010100010000001001000000001000010110100010000001000000000110000010000000101000000000001000000000000000101100000000000001000100100000000000010011011100000000000000000000000000001001001010000010011000000100000000010010001010100000000000000100011100001001000000000100	37287
James	  Foxwell	17/7/1961	1000100001000100000001001010000000100101100000000000000100000010000000010000000001000000000010100001001000110011000110001010010000001011000000000000000000010011000100000000000000000001100000000000100001001001000100000010001000001100000000000100110000000000000100100000110100000000110000000100100100101000000000000000010011000001100000000100000000101000101100000000010100100000001000001000100000000000100100100000000000000000001010001000000100011010001000000001101000001000000000001010000000100100000000110000000001010000000000100000101000000000001000000000010000000000000000000010010000000100110000001000000010101101000010000000100000000000000000010000000000000001000000001000100010000000000010000000100000000000011101000000000100000011000000000100000100001101000001011000001011000000000000010000001000000000000000000010000111010110001000001100001010010000110000000101100001001000000000001000010000000000011011100000001000000000000000000001000010000000000010000000000010010001000000000000000000000001000000000000000000000000	84297
Jesse	Fiala 	6 Nov 1961	1011010001000000000000010010000010100110100000000000000100010100010000010000000000000100000010101100000000100010101000000000000000010000000000000000000100000000100001000000000000010001001000000000100001000000100000100001101000100101000000001100011000100000000000000100100100000000110001000100000110001000000000000000010010000000110000001000001000100000000100000000000100010000110000000000010100110001000000100000011000000000101011010000000000000000000000000010100000001000000000000000110000100010000000010000000001010000000000100000001010000000001100000000000010000000110001000000010000000100000001001100000010100100000000000000000001000001000000011000100000000000001000000000000000001000010010000001000100100000000001100000000000000011000000000110000100010101000000000000001010000000100000010110100010000000000000000010001010001100001010000100001010110001001000011100101010010000010000000000000000010010010110000001101100000000100010000001000010000000100000000000010001010000000011000100000000000000000000000000000000001001	16736
 Harold  	Nelson	1982-07-19	0000000000000101010000001100000100000000100010001000010110000001011100000010000001101010000000101000000000000010001000000010000000000001000000000010000001010010010000000001000000000011100000010001000000010010000101001010001100010010000100000000100110000010100000100001100010000010000000000100010000001000010000000000010010100001100010010100001110100000011000100010010100000000001000101000010000000100001000000010000000001000000000001000000010000000010000000000000010000000100010000001000000100000000000010000000000000000000000100000000000001000010010000010000000000000000000000000000000000001100010100000000000000000000010000000000000000100100001010100000010100001000000000000000010000010000000000100000001000001000000000000000000001011000000001100010000001001000000000000000000000111111000010000000010000000100000000100000000011010001000000001100000010000000000000110000100000000000000000000000010000001111111000010000100000000100100000000001000000000101110110000000000010011000000001000010110010000000000001001100000001000	22411
jAndrew	Fderricks	23/04/1949	0000011010000000000001000010100000100110100010000000000100100000010000000000100100001000000000100001000010100010001000000000000000001000100100001000000000000010000010010101010010010001101000100000010010001000100000000000011000011100000011000010000000000001000100000011000000000000110010000110101000000011110001010000110010000001000000100000101010000010000010000000000110110000000001011000000100000000000000000000001100010001001110000100000010000001001001000100010000000000001001000000101000100011100000010001000101000000010010101000000100010000000000100011010000000010001000000000001100010101000000100010000000001000000000001011010000010100000000010101000000001000000010000000000001000000000010110100000100000010010001100110100100010111000000000100100000010001100000000000011100000000000000010000000101000000111010000001101000100110001000000000000000000000000000000101001001000000000000000000100000000000010010100100000000000000000000000001000010000010001100000100110000010010000001001000100000010001000000100001000000001000	43913
Leah	Kaufman	28/06/1977	0011010000101000001000000101100000100000100010000100000110000000000000001000000110000000000000100000000010000010100001000100000000100000000000000000010000001100000000001000100100101001000000000000000000110100000000100010001001001000000000010001000000100000000000010000001000000000100000100110000100000001000000100001110010000010000000000000001001000000100100000000000000100000000000100000000100010011100110000010010001100001000001000101000100111000000110001000010000001000000000100000011000101011010000010100000000000010010001100000100100100000000100010000001001000000000000100010010000001000000000100000100010001001000000001000000000000000000000100000000000010000001010001000000011000000000000000110000100000000000000001100010000100011000000001101000000000001000000000000001000000000001000010110000100001000000010000100000000001010001000100000010100000000000000000101000000000000000000000001010100010001010000000000101000100000000000000000000000000000000100000001001000010010010011001000000010000001010000000000000000000000	84782
 James 	Valdez	1972-06-30	0001000000001000010100000010000000100100100000000000100101000000010001000010000101000000000011101001000000110010000000001000000000000000000010000000010000111010001100001100100000100101000000000000000001010100000000001010001000100100000000000100110000010000000100100000110000000010111000100100000000000000001010000001010111000001000000010001001000100000001100000010000100100000011000001000100000010101001110000010000000100000000001111000100000010000000000000000000000001000001000000100000000101111000000110000000101000000000000100000101000010100010000011100010000000100100000101010010001000000010000000000000010101001000000100000000000000000000000000000000000000000001000011000000000010000000000000000001100000010010001001000000100010011000000000100000000010001000000001000001000000100010000010100000000000010000010000000001010011000001010000100000000000000000000000110000000000000001000010100000001000011011110000000100000000000000000000001010010001000100000000001000010011010000000000000010100010000000010000000100000010000	69654
Tracie 	Rowan	2-21-1937	0001000000000000000010010010100110000000100110000000000100000001001001000110000100000110001100100000000000100010010000000000000010110000000000000000100101000000000100000000000001000001010000000000000100000000000000100010001101001010100000000000000001100100100000000000000000000100001000000100000000010001000000000000110010001000000000001000001011000000000000000000000000000000001010001000000101000000010000000000011000100001001000000100010100000000001000100000010000000000010001001001000000101011001101011100000000011000010000100101000010000000100000000000000000100000000000100100010100000001000000110000000000000000000000000000000000000000000000000000000001000000110010100010100011000000000100000110100101001011000100010101010000000011000110001100000001000001000010000000010001010000110000010011000000100000100010100100000010010010001000000001001000010000001001000100010000000000010001000000000010110000010000000001010101000000100000000000000000000000000100100000001100010111100001010000000110000001000011001001000000000100	62063
Meredith	Wilkerson	4-8-1988	0000000010100000010000010100100000000100100000011000000100000100010000000011100000100100000010101000000010010010000000100000000010001010000000000100000000010001110110000001000001010001101000001010000001010011100010010100001010000000000010000001100010000100001001100001000010100000000010000100000001000000011101000000010011110000100000000000110110000000110000000001000011100000010010001000000101100010000010000110000100000000010010010001000010011000000101001000000010000000000011011000000000100010100001010001000100000000000000100000100000101000000010110010000000000100001000001000000000110001000000100000000000000001000000000000010000000100100100010001000010000000011000110000001000001100010010000100000000000010010000000101010100001111010100000100001100010001000000000010001100000011010000110000100000000000100000000001000000000000001000000000000010010011000000001100001100100000000000000010000000000000110010000010000100000000100100001000000010000000000100100100011010010000000111001100000000000000010000100101101000000011	20798
Amelia	Desmarais	19 Jul 1969	0000000001000100000011011010000000100000100000000000000110000101000000001000000000000000000010100000000000011011101000001010000000000001000000000000000011010100000101000000010000010001100000010001100001001000000100000011001000000000000100000000111100000000000111100000000000000000100000000100000010001010011000000100000011000000000000010100001000101000001100110000000000100000001000001000001000000001000010000011001000010000001000001000000010010000000000000000000100000000001100000101100000100110010000010100000000001000000000101000100000110000010001100001010000010100000000000100001000000100110010000110000000101001000010000000010001000000100001111000100000000001011000000000000000001100000000010100000001000000000001100000000100010011001000000100000010001101100000000001000011000000100010010000000000010000110010000000011010011110001000000000110010010000100000010100100100000000000000001011000001010000011011100000001001100000000000000001010000000000001010010000010010011001000000011000100000000000000000101000000000001100	4145
Al	Ridgley	12/25/1984	0000001000000000000001000000100100000010100010001000110100000000010000000110110010010100100010100000000101100010001010000000100000000001010000000100010000000000100000000001000110001001000101000000000100000000000000000000001000000000000000000010010000000000000000000100100000000000000000000110001100000011010000100101010010101000100000000000001100001100000000000000001100010000010100010000000100000000101110000000000011010010000010000101000000100001000000000000000010000001001010001000000000100000000001110000000001010010000000111001000010000000010000000001101000000000100000100010010011010100000000100000000001000000000010001000010000000100100000100000000011000000101010101000000001010000001010000110000000001000000000000100000000000111010100000100100000010001000010000000101000000001000000010010000000000000000001000000001000001000001010000010000110000001000000100100000110000000000000000000000000000010010010100000000000100000000000000100000100100000000000110000001000010000000001001000000001000000000000001000000000000000	32510
Andrea	Fleming	1943-1-31	0010010010000000001001000000100011000100110000000000000100000100000000000001000100000000001001101000000000000010000000100000000000000000100010000000000100000000000000000000000100010101000000110000010000100000100000000010001000001100000001010000010110110000100000000000110001000001001010000100000000000011000101110100100010000000001000001000101000000000000101010000000000001000000000000011000000000010100100000000011000110001001000000011000000100100001000001001010000010000001000010000011000100111100000110000000000010000110000110000000100000100000000010101000001000100000000100000010010000100000000000000100000000010000000001000100000010110110010000100000000001000000000001000000000000000001000000000000000001010010010000110010001000011010000010100010000000001001001000000010100000000000010010010000001000000010000100001011001100100001101001000001100100000001000000101101100000000000000000000000000000000110010100100000000000000000000000000000010001100001100000000100001010000100010001000110000000001001010100001000000000000	90039
Greg	Hartl	24 Jan 1985	0000000010100000000000001000000010000001100010000000101100000010000000000000100000000000000000100000000110000010000000100000000010000000000000000000000100000010000010100000000100000011001000000011000000010100100100000000001000000000010000001000010000100000001000011000001000000000000010000100000000000000010000000001010010100000100010000000001110000000100000100000000110000010010000000001010100000000000000100100010100001000000000010100000000000000000000000000000010000000000010001000000001100100110010010001000100011000110000100000100000000000000000100000010100000000000000011000010000000000010010100000010000000010000011000000000000000100100000100000010000100000000010000011000001001000100010010101000001000000010001001001000000100011000000001100100000000101000000000000000100000001010010110000000000000000100000000000000000000000001000000000001000010000001010000100001100100001010100000000000000000000011010010100000001000000010000100000000010000010101110010100000000010000000001001000000010000000000000101001000000000000	89728
Thomas	Bane	11-27-1942	0000010000000101000000001010100110000010100010000001001100000000001100001000000101100000001000100100000000000110100000000011000010010011000000000000001100000100000000000000000000001101011001000000010100010010100000111000001100001100000100000000000000101010000001000000000001001011100000000100000000011011000100010000110010000101001001000100101010100000000000000000010000000000001000101000000100000100000010000000010001000011110000000100000000001000000100000010010100000000010000000000000000110011010000110100010000010000010000100001000000100000000000010000000000000011010000000000000000000000010000101000000100000000010000000100000010000010000010110100000010010000000010000000000001010000000000000110000001000000000000000000000000000011000100000100000000000101000000000000000000000010110000010010000000000000000000000001000000010010001000000000011001010000101000000100000000010000000000000001000110100001010110000000000000100000000001000000000000000000100110000000000000010010100001000100000100000001000001000100100000000001	13554
Joseph	Cheney	21/06/1991	1001001000000101000100000001000110000100100010000000000101010000000100000100000000000000000000111100000000100010000001000000000000010010011000000000100001000000010001010001100000000001000001000000011000000000001100000010001100000000100100010100000000010000000001100001000001000010111010000101000100000000000010100000110011000000110000000000000010000000000000010000010100100000110010000010000000110001001000100000000001000010000011000000000000000011000000000000100000001000000010000010000000100001000000010000000001100100000000110000001110000000010010000000011000100000001001000001100010000000010000100000000011000010000000000000000000000000000000000000000000000000001000000000000010000011000110000000000100001011000000100000000000000011000000001100010100010101000000000100101000000011000000010110100000010000000000000010000010001000101000000100001010010101000000001100000100000001000000110001001000000111011010000100100000100000000000001001000010000000010000000001000000010000001010110000000100000100001100010000000000100000	24444
Rita	Harvey	1 Jul 1970	0000000000001101000000001100000010100010100000000100000100000000010000000100000011000100000000100000000000000010000000000010000000000001010000000000010101000010000000001001001010100001100000000011100010000101000100000010001101000000000010000000100010100000000000010000000000000100000000100110001000001000000001000000010010000000001010011100000000000011000000100000000100110000000000000000010000001000001010100010010001001000000010000001010000000000000001000000000100000000000010110000001100100000000000010000000001010100100000111100101100000000000000000000001000000000000000100000000010000000000010000000000001000000000010000000010000001000000000010000000000100000000000000000001000000000000000000000000001100000000000001000001000000111000000000100000000010001000000000000110000000000000000010000100010000000100100000000000010010010011000000000101010010001001000000100000000000000000000100000000111000001010000110000000000100000000000011000000000000000101110010001010000110000000000001000001001000000000000101100000000000000	13180
Robert	White	24 Jan 1949	0001000000001001000000010010000010110000100000000000100101000001001000001010001000100100000000100000000000100010000000010000000000011000000100000000001100000110000000000000000001000001000001000000010001011000100000001000001100001100000010000000100000100000100000010000001001000001000000000100000000000001000001011000000010000000001000001000101010000000000000000000000000000000001000000000000001010000100001000000011100000000000011000001000010100001100000000000000000001000001001011000000000110100100001010000000000010000010100100000101000000000000100000000010000000010000000000000001000010001000000000001000010001000000000000001010000000000000000000100000000000101011000000000000010000000000000000000010101000011000001000001100000010011010000001110000100000001100000000000010000000000010000010100100100000010010010000001100000001000011010000000001000010000001100000100000000001000000000000000000010100000010010010000100000100000100000001000000010000010010010000000110000010110000000000000100010010001000000100101010000000000	84890
Clifford	eruno	1959-05-25	0000000000000010000100000010000000001001110010000000000100001000000100100001000100000000011010100000000100000010001010000000000100000010011000000001000000000000000100100000010100100011100000001000000100001001010000000100001000010100000001000000000100000000001100000000000010000000000000100100000000000000000011101000010011110100000000000000011000000000000010000001010000000010000000000000001100000000000010000000001000001000001000000100000010001000100000000001011000000101100100000100001001100010000000010000000000110010010000110000010010100001000000101000110001000001001000001010011000001100000100100000000101000010001010000100011001000100000000000101000100000000000010001000100101011100000000000100000000101000000000000110000000000011000000010101000110000001110000000000001000100000111010010010100000000000110010001100000011000000001001001000000000000001100010100100100100010000000010110000010001000101110000000000100000000001000000000000000000100010000010000000010000011000001001001010111000000000000000001000000000011000	28481
	Chambliss 	03/07/2001	1000010000000100000101001000000000000110100010100000001001000100010000100000000000000100000100001000001000000010001000001010000001000001100010000000000011000000100101000001010000000011000000000000000000000000000000000000001000000000001000000100100100000010000101100000000000000000001001000110001110001000010010100000011011000000000010000100001000001101001001110100000100110000011000001000010100010000000000100000000000001000000010000100000000000001010000000000100000000000000110000010000000100111000000010000000011000101000000001000010000000000010110100000010000100001000000011010000000000000000011111000000100001000000000000000010001000000000000110000100000000000010010000000001001001110000000000100000001000000100000100000000100000000001000010100000100111001000010000001000001100001000110000100010000010000000000000000010010010010000000000100010000000000000000010100000100010000010000110000000000000001011010000000000000000010000000000100000000000000101111000011010000010000000101010010000000000000000000100000000010001001	67729
Evelyn	Nelson	7-28-1989	0000000000000101000001011010000100000000100010001000000100000000000110000000000001101100000000101010000011000011000100000010000000000001000100000011000000010001010010000101000000000001100000000010000000001010000000000110001100110000000101010000100010000000000000000000100011000000000000000100010000001000010000000000011011100000100001010110011110100000000000000010010001000000000000000000000100000000000000100000011000000000000010001100000010000000000001100000100011000001000010000000000010100000000000010000000010000100000000100000000000001000000000000000000000000000000000000000001000000001100000100010000000000000000000000010000000000100100000010100000100100001000010000000001001000100000000001100000100000000100100010111011000000111000001000101011000001001100100000000010000000011011000010000000010010000010010000000100110010010101000010000100000010001000000000100001100100000000000000000000010000000111111000010000100000000100100000000100010000000000010100001010000110001000001000100101000000000000000000000010000000000	65425
 lStacey 	Carrillo Sr	??	0001000000000001010010001000000101000010100000000100000100001100011000010100000001001000000001100100000000010010000000100001000000001000011000010000100000000001100110000001000100001001001000001011000000000001000100100000101000000100000000000000000001010000000000010000000000000011001110000110001001001000010100000000000011100001100010000000110100000000100101100000000011010010000010000000000100000000011000000100000111000000010010010000000000000010000000001000000110000000001010111000001000100100110000011111000101000001000000111101100000000100000000100110000000000000000000100000000010000000000010000000100011000010000010000010110000000010100000000100100000001000000100100000001000000100000011000000001010000000000100000101010010000111000101000100001000010001000000001000110000000001000000010000100000000000100001000000000000000000001100001000000110010001000001001100010100000000001000000000000000000000010110000000010100100100001010010000000000000000001000010100001100010101000000001000000000000001010000101100010000100000	85676
Kezneth	Studer	04/05/1969	0001000011000101011010010010000100000000100010000000000100000001000100001010000000000101000010100101000000000010001110000000100000000011000100010000000000010001110010010000000001000101101100001010100000001000000000010000101100100110001100000100000000010000001101000001000100000010100010010100010010000010001100100100010011000000010000010010000110000000000000000000010010100100000000000001000001000001001001101110111100000001001000000000010010001000010000000000000000001000000001000100000000100010100001010001001100000000000000100101000011011100010000100000100000000100010000000000001100000100010001000000000001000010000000100000000000000100000000000000100010001000010000011000011000010001000000000000000000000010100000000000000000010111000010010100010000000111100000000000000110000010010000010000000000000000110011000000000000001100001000000000100010010010000000000100100100001000100000001000000000000000010001000100000000000000000001000000010010000000000000000100010000011000000000000000100100000000000000001001000000000001	32875
Little 	Kirsten	05 Apr 1979	0000000000001100011001110010100000000000100000000000100100000000000000001010000000000001010010100100000001000110001010010000100000000001001000000100010000000000100010111000010100100111001000000010001100001100100000000110001100000000000010000000100100000010000000000011001001000010101010100100000000000010101001100000000010000000010000000000000100000000000000000000000010000110000000000001000000100010100111000100001100000000010000001001011010100000000000001000000000100000010100010000000000100000100000010001010110000000010000110001000011000100000000100000100000000000000000100000011100010000000000000100000001000011000000100001010000000100000000100000010100001000010000001000010000011101000000000000000000000010000000101001100000100011010110001110010100000001100000000000000000000010110010010010100000000010110010000000000100000000001000000000000100010000000000000100000100000000000001000000000000100000010000000100000010000100010101001010010000000000001010000100010000010000000001100000100100001000000010001001011000001000	45503
Nicholas	Johnson	10/15/1969	0000011001001000000110000010000000000100100100001000001101000001000000000010010000101010000010101001000100000010001100000000000000000000000010000000000001010010010000000101100000010011000011000000100000101011000010001001001000000000010000000001000110000000000001100001000011001100001000000100000010000000000010100100000011000000001000000000000001000000010000000000000000100010010000111000000000000000010000000000001000000101111000010000000010000011000100000010100110000000000010000110000001100011010000010000001000010100000100100000000010001000010010000001101010100100000000010001001000000101110010100000000001000100010000000100000011000101000000100001101000011000000000000100000000010110000000110110000000000000000000000000000000100111010100000100000000000101100000010000000011100001000000010000000001010001010010000100000000000100001000000100101010010001000000100100101010000011000100111000101000000010111000000010000100000000100100000000001000000000111000100001010001010010000000110000100000000000010000011101000000000000	10533
Eartha	Taylor	2002-05-02	1010000000000001001001001000000100000000000010000100000000000000000000000100000010001100000110000010000000100011001000000000000000000010100000000001000000000010000000000001000101000001000001000001000000010000010100011000001000000000000001000100000000000000000001010100001000000010000000000100001000010000000100100000011010101000000110000000101010000001001001100000000100000000000000000100011100000100000000000000000000001000000111001110000100001000000000001000100100000000000000101000010000100110000000010001000101000001000000010100110110000000000100000000110001000000000000110000000100000100000010100000100001000100001010101110001000000101000000111000000011000000100110100000001001010000000000000110000001000000000000000000010011000001000001000101100000000000000010000000010001000000010100000000100000000000110011000000110000010010000000000010000000000001100100000100000000110000000000000000000000000001010000000000000000000000000000010100000000000010101110110010000000010010000011001000000101001010000000101100111001000001	83048
Angel	Wilde	see notes	0000110000001000010001000000000110000000100000000000000100000000010000100110100111100110001001100000100000110010000000100000010000010000100010000000011100000000000000001000000000110101110001000000001000000101000000000010001000001000000000010000010010110000000000000100100001000001000010100100000001000011001000000000100011001001001000010000001000100000100000010001000000000000000011001001000000000001001010000010010000110001100010011001000000000100000000001000010000000000001000101000000000110011000000110000000001010000000000100000000000110000010000010101000011000000000000100000000000011100100000010000000000000100100000000000000000000001000001000000000001000001110000100000110000000100000000000010000001001010000000001000000001010011010000000100100000001001010010000000000010000100000000010100000000000000010001000000001000000000001000001010001110100001001000000110101010000000000000000000000010000000011001100000000000000000000000000000011000001110100100100000000001011001001000000000010001010101000010000000100000000000	48285
Laurie  	Arevalo	1944-06-18	0011010010000000001000000000000000000010100000000000100100000001010011010000000100011000000000100000000010100010000000100000000000000000000000000000000000001001000000000001100000000001000101000101010000000000101100100000011000000100000001010000010000000000000000000000110000000000101000000110001100000001000000110000011011000000000011000000111000000000000001100000001101010010010000100000000000010001000000000000000000000000100001110000000010001001000010001000010000001000000000000000011000100010000000010100000101000010010011101100000100000000100100011000001110000000100000101010000000000000000010010000100010000100000010001010010000000101100000100100000010000110011100010000000000000000000100001000000100000000010000000101010011000111010000001100001001010001000110100000000100000000000000010100100100010000100000000001001000001000001010010000000000000001001100000100001010000000001000000100100000000010010010000000111100000000000010000000100010000000001000010000001001010000000010001000000000000000000000101001010000000000	7631
