GivenName	Surname	Birthday	bloomfilter	uid
Porter	Keith	n/a	1000101110011111010110100100111100101111111111111010011011001111010010010100111010000010111111000101111100011011010010000000011011011001101011000101001111001001101100010110010001100101001001101100101010000000101111011011011011000001101110011001010110011000010011111111111100101011011100111110100001101110101011000110110111001101000001011001111011101011011011001001000011110100100010011001011101110000011110101011100110101000001100000110001010010111010111000010111100011010111010010100011001101110011010000000000110100000111011111110011011000100100011000000011100100110110010110110011000011010110001101110010001111010011011001000011100000010101001001100010100000011101100111101100110001101010010101110000110011111000100001001111101010011001000011011000100011011110000000001100101110010111010010010110010010111011100000011001111000101011101100011011001000111000100001011000101001100111110010000011000110101101000110110010011010111000001110100100111001101110110001001010001001111000001110111001110101010001001010001010100100100	37226
Jermaine	Fleming	05/21/1992	1001010000101010001110100100001001111110111110110110010010100101011101111010111101000010000100101001000011001101011111100101000010010000010001110010101000111101001101101100111100100011010100101010111000101011011000001001011110001110110000010000011101000111110101001101001000011100011000101001001001010000010111110101001101100101100010101010011010101000110110100000000001101100111001110011010010011001000110010001001001010101110111011001100110001110011001011110110111110011000110011100010001100000100000110101000011011011101010000111101110101110000110000100101001010111000001111111110001010100010000100111110101011111000001011011110101111111100101111101000100100000000010101001000011110010000010000011010001001000001000010000011101100101001100110010011110100101011101101011111001010001100100101100110011011001100001101110111100011110110000101011101001001000001110000110111000110000110000101101100100101011100001001111011101010111010111110001000011110010011000101000101111000010001110010001111000111111000010010010100100111000	2329
sdeborah III	Rees	01-31-1973	0111110111101001110000011011110101010100010011111011110000100010100110101101110100010100111100110000110100110011001001000011100010110000010000101100110011111111110010100101001010010100000101010111000100001000000000010001100011000010011001110110101001010000010000000000110000000011001011011010011011101110100101101110110010111110011000000000101000110001101011000100101001001010001100001010001001000000110010111000000101101110100010010100111110111000111110011110100000000101010111100011011010110011010011110100100011010000101100000000010111111000010000001100111110011110101010100110011000110100000111011000000000100110100111011011011100101101001100000000011000001000111010100100110001011011101111011100100010111101010101101010111111101000101000100111110100101111000110001001010100010001000111011011011111001111001011101111000100111111101010000010001110110110011000110110111010010001101001000011001111011001100111100001000000101011001111011001011010000110001011110111011011011111100010011101011001000000001001111000010011101111	90358
Ethel	Wilfliamson	1/4/1960	0010000010011000101000111101010101100101000101000000010011001110100101100011100111001010100110110000010100111101000000010111101100111001011001000001011011010111100011010000110100111100000000100001000111011010000001001110100000111110010000110000101101101000011001100011110101000100110011110101011010111110110011001011001111000011110110111110110110011111101011101101000000011001101111100101010110100001100001101100101101110111011011101000000110001011110111010111000110110101000110111000011001101001100000010000110001001111110010110001101101011011111110111111111001011101000000111100111110101000011000110001011011100010001111110010000010001101111111111001001000110001010110111101110001100010110101010100011100101111100110110100101010000011110010101111100110101010100011100110000001111011011101111111111111010011101001111110110110111101110100111001001111010110001000000100000100101110110010110110110011001100101010100111111010101100001101110000010111010100101011101111100001111101001110110011001000001110101011001101111101101000	91954
Bessie	Sims	07-09-1955	0011101011011001010100011111010100010111011001010001000100010001000111010110110000011110100000001001101110111011001100101110000111110010011100111010111010111111000000011010110110100001011100111101001100001011110000000000000101001111101000110001111100011001110110001001101000011110110001000011010100000010110100110100110100100101111101000110101011100011111010001000100110000111110110100011001010000000111000111110000110110001010000101000010011010001000010010010111011110010111110011101111101000010011111001011011001101101001101010001000011101110001101000011100110100100111001100001000000100111000001011000001000100010000011010010010100111100110011100101010110111011010100111001101000000110101111011000000000010010010000111000011000010101010111101101111011100000001010001010011101010111110100011110101011011001010010011000011000010101000011111000110111110000011011011010001100101100010100000000101000100111101000111111001000000110101011010000111100110011001100101111010011011000110100010011101000011011000101001100101111101011	44724
Gisela	Medina	23/12/2002	0110110111101101011101110000101101011001111001010111001111101001001110111101100111100011100000101001100100010111001101011110100011001000001110001110100101110100111111011101110101110110000100010101100000101000000000110111101101010100001101110010110111100101110110111110010000000110011000010000110100010001000110000001101001101010011101011101100101001100001101000011010001001010011010000100001011001100110001011100100100101110101110100110110001000110101001010000111001101000100000110011000000011101101011100011001100010110101100100100101010100010101111001100011110110001011001100001101011010001110011000101110010100001100110011110000010111000110100110100100110001010000101010010011000010100001010000000010100101011001001000010000000010100100001100001110100010100001101010000111001000000110101001001001000110001110101111111001111011111001110010101001010111101100100010101011101110100011011111000100111110110111001110101000010011111110111111111111111101000101000111100011100100001111101110010111001111100101010111010111001011010	48608
Sullivan	LINDA	1980-03-10	0101010100000011010100100111010011100100101100110000110101000010111010011011111000010111011110101110101001001001111001000111110101110010111101111000111111110011101111110111000101111011011110001010000011111001100001110111101001000010000001010100001010110111011110100101010100100111100110101010001100011110000100001010010110111100011001100011010001000000111101010011111110101111111101110100100100101100001100100011011101111010101001000011011000011000001000001001011110110111110001001111100110101000010111101011100000111001111100001110010001111011010000001011001101000110000011100100100111101111101001100111010111101001111101000011111110111010111110101010100111000110000100101100100000111110101111101101011101000111011010111001100011011000100101011111001010011101111010001011001100001110011111101100000000100010000011111100010001001111010010011011110011110010000011100110110000100000111100100111101011011000100001101011111001101111011001001000001100010111011110000011011000110100000101110000000101011000010011011001010011100010	82769
Manuel	Hive	1998-4-9	1010111010010001011010110110100011111111101100101010000110010111001011101011011110110000101000010011111010011101101001110000110110101100000010111101001000101011110100001010011001110111111001011111000001111101111101101001111100010100001010110010100110100010001001000110101100111111111000010000011110000010001000010110000101111010100110000001010111110010000001111001110100001101010010101101111011100011111111010000110101010110000101101000110010000100111111101100111100000100110010010100101001001010111110110100011010111100110101000110010000011110100101110010111111111110110101101111101000010110111011111100011101110101010001010000101101010011000011100101010100110111100101110111001100010111111001000010000110010100000010010110010011010001001110001101010100101011010010101100000111001101010011101001010010001110001101000000011111010111000010000100111001010111111001101011110010011100101101010110001111001111101000011000110011000000000001100011000100101001100110000101011111100110100000100001110011110101011011001100111000100011	78126
Irene	McCarthy	1965-10-24	0110000110000110110010000110111111100111110101010010100000110110110101110000100011001000001111110011011101011001111000010110011001101111111011000010010100111111111000100111000010011111000000001101111011100111011111100010110111001010101110011010000100111011110011101111110011010010010010010101010110110000100110000110101001010111111001101111001100110110011000000010000001101111011001000001001110111101110011010111010111111110110001111000010011111101110010111111000100111000100000111110111010000010110011101000110100010110111000000100110000100101111111101011000011100010001101000011011000111110111101011100000100101110101000010010010010010001011110010001011100111110111000100001001101000001000011000101110001010010110001101010111001110011011011001001001001010111101101100110011000111101010110100111100000010100110110011101101101000010101000100110011100111101110010110100110100011011100010011101000110000111010111100011111000010001101101101110110000011001101100100000001111111110000011000101111010011001000110001010101010110101	107
John	Lee	03-21-1937	0111001001010000010100111011001000100100101001100111100010011011111000101010011010101011000001011111010111101011000010000100010111100101001011001010110011000000010000111001001010101101110000010100111110000010110111110001101000010001110011101001001000010000101001001011111110011001100001101100010001000110100100111110100000101100101110110111110101011100100011101110101111000011110000101100110101000000010110011000011111001001010001000010011010010001100011010010000110101010110000010001001000010110111100110100111100100110000100101001111110111100001001111011000001000101100000000001110011011011100000110111001011010000110010011010100001000001100100010110001110010111000101100101110111100100001010110101001110011011000010000100011110000111011010001100011010011011011101001100011001101001100000001110100011100011100101101100001011001010001111110001100011101001001011011101111000000100101110001001111101100100010100110011011011010111011101011110111110000001001111100100110101100110000111101111011111010101101100011001011110011001	18126
James	Fisher	05 May 1939	1110010000010111010011100001100011000000000101000101100110010011110010010001111110110101001110111110100000111111111100101101110100010000111111110010110110011111010011110111101011011101001110011000010111011011111010110110101100110100000001010111001010000011001011001000010010001101010101110010111000001111100011111110010001100100110100101001101111110000110110001011001101110110100011010111101011010100101001110101101010011101110001001110000100100110110101101110011100110101001110001111001000000010010011100100100001101011011010111001001011111011001101010010001000111100001100001110011100111001101011101110110101000001110111011110101010101001001101001101110110111100001111100001110101010110100101010001110011000001101101000000111011011100100000011011001010000101011000111111100000111110101110101100010100111101100011110000110100110110000101111001010111000111110111001110001100110011111111111000010000011101101110111100110111010100100000111010111011011011011110111011110100010101011100111000000101000000000100110001110010101011	14813
Graciela		1 Apr 1947	1011001010100111000110000101111001000111101010011010000111010101000010010101100000101011100000101111101110000001111010011111100011000001110011111011011100001110110100110000001101100001100100111110111011001110110111000100010111010010010111110111011101000011011010001101101101001011010011111001010010100001000110010010011110001100100100001000011100100110110011010011001101111010101111111101010011111010111000000110111100010110000110010011100111000011001011100010100111101110000111111101101011100010111011000010101101100000000101000001101110100101101000110011111001010000011011101100010100010000010110110001011001111000001100001111010100100000000110101000010101111100010000011011100000001100011011010110011001001010000100000111110010011001011010110001110001110111010011111011000011000100010010010000101010101000110010111100110111000110010110000101100101100111111011000010100110101110100011111111101010010011101001000001011100010010111100010000111101100101000000001011110100100110100100001111001011111100100100111111000110100001	36723
Beverly	McWilliams	1999-3-3	1011100101111011110100111010110010011011100000011001010101011101100110001000100111010011011010100011010000110001001110000011000011000010010100111010100111001001100010100001110010110100000100011011100110111111000001100000100111110110000101000111011111011001011110110101010000101000000011010101110101000001000000011011110110100010000010000000110110101100000001000010111110011100010100110100110011101010010110110100110001000001000111110111011011000010100110100111000010000011101001100111111011000010001011100011000100110011011000100110010010011010000111100001010011110101011100110100000100101100101001010111101000101111000001011100101010101110000001011011010001111010111111100101000011100000000001111001011001001111110000100001001000011001010100010001010001101010111000011110101010111000000101001101111100111111000110111011011100100101010101110011110110001101110001101111000010001100100000000000010110111110100100101101100000000010000101000100011001110010100011110001010111010110000010000111100000100110101000010111111100110011	98313
Matthew	Heller	23 Jun 1974	0001001110111110111111110011101000001001111100001111110111110001100000000001011011111001101001110111011011001100000101011110011000001101011110001001001010110000010010110010100001111110101010100010111101100001100011010100011101010001000101010100011010011010011001100011010110110101111001110100010110000101111101111101001100100011101010100110100011100010101110011011011010001111101110101100010010010010100110010011100100010000110100000110010001101110011100011011111010101100100100100001110101001111101001110100011011001000010000000110101000110100000011100001111101110000011111001001110000010001001110011111001100100001110100110011100010110111001011000010101101010110100101101001000010100101110000001010010001001001110111101000000100100001001001001111101101011000101101001010101100100100101111010010111111100010001100000010111111111010110010001010010111000011101011100100011010110010110001010011010110001000001000001100000010110001011000100111000101111000000000001110001110010100000010000110110110101000100110001010100010100111	51481
Thomas	Hornyak	05/10/1940	1111110100010100110010011101110000001101101100000011100111001110111110001101000000011010110001101001100111010111001101011001000111010100110001111100111000000100000101110010100010110110100011000111111001010110100010001000011100010100111111110011011011001001000101011101101100101000000011011000010100010110011100001001101000000011111111001010111001001100110000101010000101111000100010011111110000110011000011110011000110001001010110110001100100000101110001011111101011001101001111110011110111101000101111100110000011110000101011011100100100100101101110011101000010010001001011101110000111110110101011100101011001010000101010101000001010001010111010111011011111011000000111101011000010111000101001000001011101111101111010100111101101001111001011110100011101011010110001001001100011001011000100001100001010000111000100010000101010111001010101010110100001001010101110001001100011011000100010110000000011111101001100110001010110101100011010100000001100010101101001100011101100011101001000100100101100011001110100101110110100010101	90936
nAgela	Hayward	9 Jun 1946	0100100001101010110010101100111101001011110001101001011110011111101010101111011010011011000101001010101101011111101100110000010110101100110110111110111000011111110101100011101101111111100101110100100111001011100011111101100110010110010111000001111010010011010011010000000001100000100010000110111011010001101100110111011011011100110110010110111000110111101010100010010011111010011111010101000000001000000111000100110110100111010101011010101111001000101101000011000001100001010100010110000001110110111101111001110011110011111001011000101001011001110010011101100111000001011110111001010010000100100100000111010110110010100010010000101100001101101000100110011111100010110011000000011010100000011010000010011010010101100101110010000011100001101000111011001010001010000000011011011101010001010011110101110001100000000110101111001001000011001000110100001110001100000111000110110100110111101000111000001101001010010011011110001010010000011100111100010110110110110100111110010101100011111011111100001101111000011001011001010101011110	71993
Thomas	Duenas	10 Aug 1959	1010001000100001000010001001101011011100001000110000000100000011101011100110001001010001101100011111010001111011100101010000110100101110011111111001000111011010110000001111100011110010101101110111111000001000010100000110100111011000110001000100001000110000100110111110000110100100100101111011101110111100101001101100010000011100010001010000000101011110001010111010110000011010111000100000010111001010111111010001011100101110110011111101111000010001110011000110111011100101011001010110010001111010110101110100011111110110001011100110110100010001001011001110110110010010010101011100010110110001110100000101010100110001110011001111100110101001111111111001000001110010010001111011011000110010011001100101110110100101100100011111000000100000101011110010001000010010100100001001011101010101110000101100100101110101110001001110100001111111011010011110010010110001000100000111100010101110010000101110111100111011011011111010011110101001100101000101000101010101011111110000001011000100101000110000011010111010011010001101000100110010	45895
Sheila	Ha	27/8/2001	1010101001111111101101100101010110010100100000100101001101100101111101000010000001011100100101010011000001001011110011110011110111010010011011110110000111011110101111011111111110100111111001110101011000110001010000111101110110011001010110111001110110011100111010110110011100000011111001110001011010110111101110101010000010100000101110011101111001001110111010011110000101101000111010101011111000010110111001001110101001110001000100001001001001100000100001000001001111011000110100011000000000011001001001100000001011000000110011001110010000111010101011000100011000100110100000110001100110010010010010000001011011100110000011111101101110101100100000001010100011100000000101000000100101010010101101110100011101001001111000111010001001111001011110101101001111101010001101001001000110111100110010111100111111110110011100011000100000011111001010010000000100101100101000100010100100110010011100100100111101001000011100011110101100001000111011101001100111000001101001100110001101111010110111110000100110001001000111010000101000111001	7331
 Merlin 	Hooper	3/7/1987	0110110000010011101101001110110000010001100001111000011111001111010110011110000111100000011011000110100100011100011000100011101101100100000001001011101100100110001001110110110101010000110101000010000111110110110000010100101100000110010101000001100011111000111000011111011001111101110111001011100000001000110101100110111110110011000001100100101110101110001000011100000101011001000011111000111101111010010100000111101001010111111110101001101110110101001001100110010111110110010101000101011001111101111001011101011010111100111100101110001011100100001100110011001001111100000111101001111111011011010100100110001100111000001100110000111010110111010011100101101001001101110001000110001111110101101100000110110110100011111001100001110001110000100101010010100011010100001011010100011101010111000010100111010001011101110110100111001011010110100100001110111100001000111110010010000110010000011101001001001010111101110000110100110110000000000100100011011010101000111011100011011111001101101001111010001000101010001001011001011111110010	16196
Wiliam III	Mason	1990-01-23	1111100010110100110110010110011111001110111001011100111000101110110100110001010101001100111011100010101101101001100110110111110100111001110000110000111101100010010101001011110010010001000000000001010001101111110101111100011011001000001101110011011001000000110001001011100111110011110011101011110111100011100001000110110000011110000110001001101110100001110000001100110000001010010100001000101010100100110010010011100011110010000010110100011111001100001010101001101001000011110001000101111111101000000001100101011110011000001010000101000101010001111100000110011101100000010010100111011011011001111000010111010001001110010101001100101011011001100011100000011001111010100011101001100011100111010110110101101000101111011101000010101010101110111101001001001010001001111101010100000111110111110100011001010010001100010100101010000111101101011000100100000111010111010010110001100010101111110010011000011111100011111001001101001110010101010101101110001101111001011100000010111001101001110010000100110100101110110101000000111100000010	17668
Cindy	  Sands 	3/5/1970	0000010011011001100100110001011010001001110110100111011100110110001010000110011111011010110010011010010001110111001100110100100100110111010000110100101100001101111100010010111110010110001001101001100011110010001100010001000001010101011010010111010001100010011011011011000010010010010100111001011000010011110000000111011111001011010101000000101011100000100001001111110101111110010110001101010010100011101110011101001101011110011111001100000100001000001100010110100110110010110000011111111001110010111001000110011101010000001000001010111001101110010001010000100011100011101101011110010010010101011110111100000111100110110101001101111000110000100100111100110110111000001100011101000011000000101001110110101010011100111010000010001100010011010010001101011001001000001010111111011000001011110010100011101011001110000001101111001111110001101101101000110001110111100101100010000001001111011101011111000100000111001000100101110011001001010010010001000011101101011100100000110010111111100100101110101001100011000111100000010100011010	41842
Timoqthy	Schmidt	20 Nov 1954	1000111101100111100011011110001111001011001101000110111110100000100010001010000100011100001001101000010001110000110110001110111001111010000100001000010000000000101111001000111111101110000110011110011001011100111100111010011001110010011101001001000001001001011110001001110111000000110100111111000101011110100011010010010010000111000001000010011110000101110010110011110010100001110101100011110010100101110010110001111100001000011001111100100001111100001100111001000111001000000100100101000000110010111010001101101100110011011111101001110010100001111101111000000011011111110100000100111010000110110111111100010110111010011010100010101101011010111011101010110101001101100001001000000100111000111101001001010111001000010111001011000110101001000000100000000001111010111101010000111010011011110011010000100101111100101110111111000111101111010111011101000001011000110001000110100010010011011110110011100011000001110001010111011110001001001010111001110011010110010010011010011100011100111111111100000000010000001011010011001010001101	92892
ELIZABETH	  Roberts -Smith	16 Dec 1971	1001100010011011101101010011010110001110000111110011111010111111000100000000011101100111000101011110110000010000010101011101011011110010000111011000111101110101100000110001001100100110001011101101100101111010001100001001011010101110101110101111000001010110011100100101110110100000100101111001101010001111100011000101100011000001001101000010101010100001100100101100110000111111101100101001011011101111001100101011101111010100111010111000001111010000101001100101100001100011010001001110101100100000100001110010010110011011001101111101110110001111110110001111110011001111010110100101111000011011001011101100000110000101001100010001110110001000010011111010011011000101011000101111101011011111011010101000000001111100100011100011011010100100001000001110101000001010001001101101000111010100001100111010101001111000010000001011011010011100111000010110001100111110001101101110001010000101100011100000000011110011101111110011011101111111100110001001111110111110100101111001001100001010110100001000000000011010100010011100000100010001	45518
Kayl	Hm	08 Dec 1967	1111000110101010110110001101111110101100010101011010100011000011011100001101110000001100011010011111111100010010010010100010100110100000011000110011100010000111001111100110010110110111001101011111011110000010110010000000100100101101001001101111010010011001100100000000011000001111001011110100011001001010001101111011110000001010000001101010001001110111011101001101010111100111111001000100010111101101001101111000011011011111100101001010111100011110010101111000001110000010001001110001110011000000100110101111000101100001111101001100011101010011000010011001001011011100111100010001101011011000100010001111111001101000010010110111111110011010110010101010011001100111110100011010111010111010010001011101010111001001010111000101111111011000000110101100010100110100001000100100000011101101010000011101101001010000000111000000110100100010000010010110001011101000001100111001111010110001010101101110000100110010010001100010001011010011110111000101011001101111110110010011010011100110111101001101101101110101010101110001010010001000	61333
Joan	Feldman  	04 Apr 1987	0011110111101101100111101011101101101100000011011100000100011110000100001100000001101011100101010110010000011010111000001011001001111101010010100000010110111010010110110010111110011010011101010111101001000011111110010101000000101010100111011100000011100010111011000111010111101001100111101010010001000011011000001011101000010110110110111101100010111110011010100100111100011010001101010111000100101000011100000100101100101101010011101111011011111101100011101100110111110101001000110110110101111011111011110010000100100110101010011101110101011111001111110100101110101000101010100100011100101001101010000001011010110111010011110001011011101100011111000000100110101000001000010000001110110000001001001100000000001101111010011011010011011110011000101010110000000111001100001000010011010010100001011110011000111001110010001111010000000011011111011001111010110001111011000101011010100011101101101011001101010111011010111100000000100100100001011110100101110001011011110001110110011000011100100100010110101100011001000100100000001101	71350
Christinze	  phea 	18/01/1986	0110111100010111100110011101000010000101110100000100010110110011101111111011111011110010000010101011100101110111111010010101001100011000001001111010010100001000000110011110001001000010001010100000010001110100010000000000100110000011100011101001010100001010000011010000101011001001110010100101110011101101010000001000010010110100000101010110000111011111000010100000111111010111001110101010001011101111000110110101001100111011110100001101011011001111000100001111010111111000011111001011110001101111101101000010111111101000111111010111011011010111100101010010011111111101101001011001000000001001001010101000001100101100100001010110101001111010111110011110011111010101101001110111000000001111001001001010101010101001010100111001011111101101000110010011001110011010001010100010110101001110011101001000110010100011010111001010010100111010111110100011001111010001000110101100010100000001101010011110001010010001111101001111110001011111010111100101011110111011010000000011010101100110010100011011010010110010100010111100100100000100	78631
Suasn	Gonzales	10/02/1982	0011001110110101111111000111010110011111110100100100011100111111110010001011100000001010010100111100111010101100000100100101000011011101100000000111001011101100000100001001110011110010111111000011010001100110000000001001010011111001111101101001010011101100100100101000001001110011000100111000011110110101010010001111001001010100111010011110000110011101100100011001010110011011000011011101011110101000000010010011101101111100000000010100000111001111110101101001101011100101001100010000011110111000001100101000000010101110111011001001111111010000100010000000010110011011110111000010000110001110011011001100101110000100001111010000110100001001000110110000110011001110100001011011000011101010010101001001110001010110111011110101000001011100100111101000010101111101000000010110000100010011011001011000111101101011010101101000101111101100111110000010111111111100101111000100010011100001111000101110110100011000100011000010000010101100111100100010011100010011101001010101110101000110000111000010001010110011010110000100101011000010	43620
Lorna	Kane	07/12/1942	1011011000001000100001000110110110011010100111110110100010110111001111110010101110001110001100011100100000110000101101110010010110110011100101010100010110110111100001100100011001111110010000100100011101000011101001001010000011011111011010101111100001010110010000000100110111101001011100110110001100110100101110110110011101100000000001011001100110010001001011100011100011000111110001100111011100100001100100111010011011111101101010111101101101001100000001101011100111011011001011101010001011011100001000111000001011110100001110011100111110100011110011111000011110011001001000111111010000111011100000011101010001010100100011110110111110111111010010110111010010101001111111010001111101010110111010010001001101001111010100101010110010100111010111000011110100011100011100011001010101100100011010101111011010111110111110001010111101011110010010011110110110111100100011000011001010001011101101100000110101001001110010110010110100010001110101100001011111010101000111001110101000101100011010000101111001001000011101001110001000101111	83856
Wade	Cole	19/01/1998	1000101001101100011100010110000100110110000110100011110001010111001100001100100111100010010110000100101111011101101010010100111111101110101011110100010010101101011001011110100000010111000100010011110111100001010111010011101111001110011000010010000111111100101010101000101000111100101001111000000011111011001011101100111001010100101111111111100110011010100010001011100100100000010100100101000100010011100111110000000111101111000111111010010110001001000110000100111011100111100010110011101101011111010111111101010110110010010000010010011111111010000011011011101110011100010001101101010110101000101010110111001110001110100110111110000000001111111001100100011010010010011101001001010100010101001001100010001101011110001111010010010010010111100101001100010010101111001101001011000111010011110001000001110101000110111100100011010011011011101010101000101011110101001011100000101010010110010000000010111001110111010011000000011000011001011110100111010100111110101101111110101100011110110110100011100010000011111001111010000111000101	49467
George	Thomason	2-28-1939	0011100100000001111000001110111110101001001001010001111100000010110000010100010010000001101011100110111000111110100011011110001011101111110000101011011110100111010111011011101101101101010101101100011011110000111100010000000110100000111110111101001111100100110110110000110110101101100111001110001110011010001000100010111011011101110010110111001010010100110010011100010110101110100000011101000011101100001001111101010010111011110101111000000001001100100011011111011111100011001100011000100111011001110110100000011100011000000010001111110110110010110000111111111000000000010010000010000011000101101111111110101010110111010011011011101000011100010001010111100010111101101011101011111010111101010010111011010011000011001010011101001111111001100010010010000110000010110011010010111110011101010000100110000011000001101010110010001010000100000111111110100001000111100100011010000000110011001000010100110001110100001111010100110111011110010111001010101000110000100010100101101010011000111000001100000001110110110010010000010100111110	11618
Javier		1946-8-18	1010001010001110011111110011100100100001011010111010001110101111000000010100111001010001101101100001110001010111001111011111001101101011001001110001101110000011010100000010110111100001000011000111001010011011100100000110011110100110111010100010110001000000010001010011101111110011000000100010111000100001100001101010100101110110000011101010011011011000001001011111001000011001001011100111011000110111110010010011001011100000110011000101100001111010001001111000010001001010001011010000110000111111010101110110010111001011111010001100101011000011010001111001100000111010110001011000011010110100001011111111100010110101001101110001100000101010101100001010010100111000000010101101010011110101000101100011101000100101001001000101110010110110110000010010110110101001011100000010010010001000111101100011100110010110101111010001110111000000000111000001101101101011111010111101000100111000000000111111110000000101001100000000011011010110000011011101010101011010000001010100111001111010110001001110100010111000000101100101000100011101	9963
 Daniel 	Rustin	1963-2-27	1010111000000100010000001111011001110100010010111101111010000000101100111011111001000011010100001110100101100001011110110101101000101110001010100010001110101100101000110101010000011000000011100111101010000100101010101101101100011100011010111111000011010001110011111000000100111110111111100000011011000010101100111100101001000001001110001100000000001110100111110100101100010000010101000010111111101001000100011100011001011010110000001101101101101101000011010011100001110111100001101110001000010111111011110110111101110000100100101111010001100111101101010110101110100000000001001101111010111000101001010110010111000110101110010000000010000000110010111000101000100000100110000001100110000101101011010010111000011101010110001000011111110101011010010101000111011100000110011111001110010110000010011100000000001000101111111111010000010010001100011000110010011110100011001010110110110001101110101001010100100000100111000000000111010111001001111000011110000111000110000101001010110111111001001100110110110110011011101001001001000101	40611
Ruth	Smith	8 Nov 1941	1101001101001100011101101010101101001101001011010011010000110000101100010111000001010111101100100011111111001101010000100100110100111101101111010101000101001100101010001000011101111001111100001010001100110100100111110101000111010010100110100100010000010111011111001110101010010010111010001100001001100011000111101010101111000010010111011000111010101000000100001001110101000000000001101100110110111111110011010000010011001010010101101100000001101111010111110101100100111001110100100000110001011110101001010011100001111100111001001000100011011001011110001110000010111010011110110110010100110011110101110001001000010111011101001010011101110011010000010000100110010000011001100000100111000100001100101000100001010110110100000011110001000100001101010101010010110010100101111111010001111000011011011110100110010100011000110010111111010100010100110001100000011001110111001101001000011110010101101001111001110101011011001001010110001000000011000000010000101111100111101100010001011101110111110110110111111111101110011011010101011100	41927
Adam	Ford	20 Apr 1969	0100010010100101100111011011011010010111110001100111101100001110111111100100010101011001101001100001000001001111101000100000010110010111101001010101101100011010111111000001000010111010100010100111001011001100000100011011000110101011101110100111101111110000110101011000100000100100101111001001111011000010101010100011010010101101100110101011110001100011000100100000000011000000111001010011001101001011000010010010000001000101101001100000010111110010000101010111000100011000000001010010101110100110000111000100100100100110100110000000001000111000100001111110100110100100100000001001101011011000101100110100001110011001101110110001101001000010100101101011011010101000110101001011110001011000101110110000001001110011000011111100011010000100110010010000000101100011100111110100100110000010010101010011100011101011100110010001010001110100110100000111000100011101011000110000111100101110011101010001010100110010000100111011000101100000111011000101010010010010001000011011111011011000101101101101100011010110110001001111010001011011	79623
kelly	Webgr	1-27-1960	0110011011010100100001111001010001110010110111011001011001110011110110010000100000110011010011001110100000001110001011110010100110110001100010010001001001111000101100011000000010000001110010101000101111101111100101010110110001010011000010010001101011010111001001001101001000001010001111000101100011011101001000111001000111110101101000101111011101110100101001011100010111111101010101100100010011000000101100000110101101010000011011100101011000000101001001101000001110011011100110111111001001000101101101001000010100111101000110110001000010101100000011100100010110101101110000100011101000111010001011101000001000110010110111001110101111100111110100010100001010101000100100000000001011101110101011100100000101100111100110001011000010001110001110000011101000000001101101111100101101000001010100010100000001011011000110001010101100010100000101100000000011011011111000100111001110100111101000110010010011110101000100101110010011100100100110110110001101010101010101011001100010011011101100001110101111001001011010011000101011010101	83248
cReta	Eubanks	3 Dec 1989	1110001000100001011010011010010110011010001010000010100000110111101011101100001011001010101110100000101110001011010010110100001110011100011010011001101010100010111000101001110011110111101000011110110101111011111010011100010001000001011010100110000010101110100011001111110000000100110010100111110001111011110000111111100000101011001101101010101101101110000111111000000101111101011011100010001000010110010111101110001110101011100100110001011010111010011100101001000011011111001110100110001111111110100001100100000101101011111000100110111001011011101110100111101110010111110000110011110011001011011110101101000101111000000011010011001001000001111011111100100001111100000101110111010101110111100010110010101101100111000010101100010001100001110001001101101101100000010001110010010101000001111000001001111011101011011010101111101001100110000010000000111101000100110101101010010000010011101111100001010001000111111101011000001010101010000001100111100011100010010011011010011000011101101101100000111111000011100101110010011010011110	80574
Wallace	  Allen 	12-14-1949	1110110001000001110010011011010001101011110010000101011010100101100000000110000011101010011000101011010100100001010100001100011111100000110000100110010100101010001111011010010101011000110000000011001000011011011110011101000110100000001011111111110010010001001101011000110110000101111011011110001110010000000001101100100010001111110000011010110000111011011110010010011100010111100111111011010001010010001110111101110001010110100100010111101100011011001100110100010011001111000001000100011010101111010001100110101110100110000010011100010011111100111000000001001100100111010101001001100110010010110101110100111101000100000000101100101100100100011111000010001011010101101111011111110111001110100110100011001011101101101010101010011110000111111000111011110101101011000101011001111010101001101110111111111100011110000011010110000001000100101010010101010110011111000100011110111001111100100101001101000011101111011001001111001100011110110111111001110110010110010011011000101101000101100000111100001000001111101011001101100010100100	51376
Darein	Cochran	19 Dec 1961	0001110010111000110010100111100101010110001001110010100010100000000010000000000001100100110111110010110111011100101001001000100010100111100101100011010011000001100011001110111110100000010000100101101011000000110001100010110110010111000101000000110001001110011111001010110000011111101101001100011011100001101011011101101011011000100000001000110110101001101110011111011111010011100101111000010000000010100001101110010000000110001001110111010111001101011000010001000101000111111011100111001100101100111100110101100101001110010001111011010100110010110001000000101000000001100011000001000000011010110001111100110101111111010011011010100000101010101100110000100000110010011000011011000001010010010010101001001011010010101011111111101011010110010001011101010011010111011100110101001110000100010110000001110111000101001001101100111000000000011010100001100001010001000000100110100010000010101111011111111111101001001011101011001111110110101100001000011011111101111010010100010000001001000100001110010011000011011010100011011001111001	74764
